,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1286201,,诶，泰雷你怎么过来了？不是说最近公务繁忙吗？<br>难道是……哥哥的事情有进展了？,,,
,1286202,,不，是莱克的事情。他被捕后，一直不愿意交代事件原委。<br>最近他提出要见你的要求，说手上有你必定感兴趣的信息。,,,
,1286203,,之后不管再怎么审问，他也一言不发。所以，我今天受帝<br>国司法大臣的委托，来寻求你的帮助。,,,
,1286204,,我感兴趣的消息……难道是哥哥的消息？,,,
,1286205,,西蒙，清醒点！莱克那家伙摆明了在耍你玩，不要被骗了。,,,
,1286206,,可是……他身为左相的侄子，又是禁卫督军，或许真的知道<br>些什么。哪怕只有一点可能性，我也不想错过。,,,
,1286207,,既然如此，你们可以稍作准备后，前往海地斯监狱，莱克<br>被收押在那里。你们对它有所了解吗？,当然知道。,不，一无所知。,
,1286301,,你们都有所了解，那么我就不多说了。记得<color=#bd4104>周四至周天</color>，<br>在三女神码头乘船前往。,,,
,1286401,,海地斯监狱……以前做任务的时候听说过，貌似被称为最可<br>怕的监狱。,,,
,1286501,,请问，要去海地斯监狱是在这里乘船吗？,,,
,1286502,,毛头小子，想去海地斯监狱？先把证件给我看看。,,,
,1286503,,这个可以吗？这是泰雷交给我的海地斯探监许可证。,,,
,1286504,,嗯，你们想清楚了？倒时候被风浪甩下船，喂了虎头鲨，<br>我可不管你们。,,,
,1286505,,（老船长检查完证件，示意他们上船。就这样，西蒙三人<br>乘上了船只，向海地斯驶去。）,,,
,1286601,,海地斯监狱那种地方你还赶着去？一边去！<br>每<color=#bd4104>周四至周天</color>，我才开工。,,,
,1286701,,急什么？开往海地斯岛的船，每<color=#bd4104>周四至周天</color>才通航，耐心<br>等一等。,,,
