,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1286302,,我很高兴你愿意报名，如今帝国就需要你这样的热血青年。<br>外界那些不好的传言，不会影响我对你个人能力的判断。,,,
,1286303,,现在有一个紧急任务——收集魔族血液样本，我把<br>它交给你。希望面对魔族时，你的热情也不会退却。,,,
,1286304,,萨林，放心吧，我绝不会退缩！,,,
,1286506,,谢谢你，萨林。奥兹家族永远愿意为帝国奉献一切。,,,
,1286602,,喔——噜噜噜~我的小温丽，爷爷等你好久了。<br>来，爷爷给你一个大大的拥抱。,,,
,1286603,,爷爷，快放开啦。别人都在看，多不好意思啊。<br>而且黯月城的事情，我们还要问你啦。,,,
,1286604,,黯月城的事情，哪有你重要。再说了，萨林已经和我推荐过<br>你们了，我觉得可以。,,,
,1286605,,魔族的血液样本是你们收集的，自然你们最了解他们的<br>实力。选你们做体验员，的确适合。,,,
,1286606,,等等……从刚才我就很疑惑，黯月城是那座荒废已久的月神<br>神殿吗？听说那里曾被魔族入侵，里面残留了许多魔气……,,,
,1286607,,喔——噜噜噜~你说得没错，可修复它也不是什么难事，而<br>残留的魔气也是可利用的。现在的话，它被建成试炼场了。,,,
,1286608,,残留的魔气，血液样本……爷爷，你们该不会想虚拟出<br>魔物吧？可是你之前不是说这样做很危险么？,,,
,1286609,,温丽，如何将危险控制在可控范围内，也是魔法师的必修<br>课程，以后你就会明白。,,,
,1286610,,城内的魔物都是用你们采集的样本虚拟出的，你们体验的<br>时候，记得多观察它们，看看哪里有差距。,,,
,1286611,,好了，时间差不多了。指挥使泰雷已经<color=#bd4104>三女神码头</color>在等你们，<br>还有疑问的话，问他就行。,,,
,1286702,,<align="center">卡诺萨·左相府</align>,,,
,1286703,,大人，他们往黯月城方向去了。,,,
,1286704,,嗯，按原定计划行动。,,,
