,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,713801,7138,1,-1,-1,0,-1,0,-1,0,0,0
,713901,7139,1,-1,-1,0,-1,0,-1,0,0,0
,714001,7140,1,-1,-1,0,-1,0,-1,0,0,0
,714101,7141,1,-1,-1,0,-1,0,-1,0,0,0
,714201,7142,1,-1,-1,0,-1,0,-1,0,0,0
,714301,7143,1,-1,-1,0,-1,0,-1,0,0,0
,714401,7144,1,-1,-1,0,-1,0,-1,0,0,0
,714501,7145,1,-1,-1,0,-1,0,-1,0,0,0
,714601,7146,1,-1,-1,0,-1,0,-1,0,0,0
,714701,7147,1,-1,-1,0,-1,0,-1,0,0,0
