,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,671301,6713,1,3404,3404,0,-1,0,-1,0,0,1
,671302,6713,2,3404,3404,0,-1,0,-1,0,0,1
,671303,6713,3,301,3404,0,-1,0,301,100308,0,1
,671304,6713,4,3404,3404,0,-1,0,301,100308,0,1
,671305,6713,5,3404,3404,0,-1,0,301,100308,0,1
,671306,6713,6,3404,3404,0,-1,0,301,100308,0,1
,671307,6713,7,3404,3404,0,-1,0,301,100308,0,1
,671308,6713,8,301,3404,0,-1,0,301,100303,0,1
,671401,6714,1,101,101,100113,-1,0,-1,0,0,1
,671402,6714,2,3758,101,100113,-1,0,3758,0,0,1
,671403,6714,3,101,101,100113,-1,0,3758,0,0,1
,671404,6714,4,201,201,100216,-1,0,3758,0,0,1
,671405,6714,5,3758,201,100216,-1,0,3758,0,0,1
,671406,6714,6,-1,-1,0,-1,0,-1,0,0,1
,671501,6715,1,3839,3839,0,-1,0,-1,0,0,1
,671502,6715,2,3839,3839,0,-1,0,-1,0,0,1
,671503,6715,3,201,3839,0,-1,0,201,100207,0,1
,671504,6715,4,-1,-1,0,-1,0,-1,0,0,1
,671601,6716,1,3760,3760,0,-1,0,-1,0,0,1
,671602,6716,2,301,3760,0,-1,0,301,100304,0,1
,671603,6716,3,3760,3760,0,-1,0,301,100304,0,1
,671604,6716,4,301,3760,0,-1,0,301,100303,0,1
,671605,6716,5,3760,3760,0,-1,0,301,100303,0,1
,671606,6716,6,3760,3760,0,-1,0,301,100303,0,1
,671607,6716,7,101,101,100102,-1,0,-1,0,0,1
,671608,6716,8,-1,-1,0,-1,0,-1,0,0,1
,671701,6717,1,201,-1,0,-1,0,201,100214,0,1
,671801,6718,1,3759,3759,0,-1,0,-1,0,0,1
,671802,6718,2,301,3759,0,-1,0,301,100303,0,1
,671901,6719,1,201,-1,0,-1,0,201,100216,0,1
,672001,6720,1,3761,-1,0,-1,0,3761,0,0,1
,672101,6721,1,3759,-1,0,-1,0,3759,0,0,1
,672201,6722,1,201,-1,0,-1,0,201,100214,0,1
,672301,6723,1,301,-1,0,-1,0,301,100308,0,1
,672401,6724,1,3758,-1,0,-1,0,3758,0,0,1
,672402,6724,2,101,101,100102,-1,0,3758,0,0,1
,672501,6725,1,3759,3759,0,-1,0,-1,0,0,1
,672502,6725,2,301,3759,0,-1,0,301,100303,0,1
,672601,6726,1,101,101,100109,-1,0,-1,0,0,1
,672701,6727,1,3761,-1,0,-1,0,3761,0,0,1
,689201,6892,1,3759,-1,0,-1,0,3759,0,0,1
,689301,6893,1,3758,-1,0,-1,0,3758,0,0,1
,689302,6893,2,101,101,100102,-1,0,3758,0,0,1
,689401,6894,1,201,-1,0,-1,0,201,100216,0,1
,689402,6894,2,101,101,100106,-1,0,201,100216,0,1
,689501,6895,1,301,-1,0,-1,0,301,0,0,1
,689502,6895,2,201,201,100204,-1,0,301,0,0,1
,689601,6896,1,3759,3759,0,-1,0,-1,0,0,1
,689602,6896,2,301,3759,0,-1,0,301,100303,0,1
,689701,6897,1,301,-1,0,-1,0,301,100308,0,1
,689801,6898,1,3761,-1,0,-1,0,3761,0,0,1
,689901,6899,1,3759,-1,0,-1,0,3759,0,0,1
,690001,6900,1,301,-1,0,-1,0,301,0,0,1
,690002,6900,2,201,201,100204,-1,0,301,0,0,1
,690101,6901,1,301,-1,0,-1,0,301,100308,0,1
,690102,6901,2,201,201,100216,-1,0,301,100308,0,1
,690201,6902,1,3759,3759,0,-1,0,-1,0,0,1
,690202,6902,2,3759,3759,0,-1,0,-1,0,0,1
,690203,6902,3,201,3759,0,-1,0,201,100207,0,1
,690301,6903,1,201,-1,0,-1,0,201,100205,0,1
,690302,6903,2,301,-1,0,-1,0,301,100303,0,1
,690303,6903,3,101,101,0,-1,0,301,100303,0,1
,690401,6904,1,3761,-1,0,-1,0,3761,0,0,1
,690402,6904,2,101,101,100107,-1,0,-1,0,0,1
,690403,6904,3,301,-1,0,-1,0,301,0,0,1
,690501,6905,1,201,-1,0,-1,0,201,100205,0,1
,690502,6905,2,301,-1,0,-1,0,301,100303,0,1
,690503,6905,3,101,101,0,-1,0,-1,0,0,1
