,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,103701,,他们一听说我是自律联盟的人就怕了。这——就是联盟的威望！,,,
,103801,,联盟委派我到湖畔镇来负责业务，在这儿的三年间，我见证了镇上渔业的飞速发展。,,,
,103901,,三年的时间，总共有1106位新手来我这里挑战，你不会是<br>第1107位吧！,,,
,104001,,大床房是本旅馆专门为顾客们量身打造的，不过你就不要看了，一个人住，浪费！,,,
,104101,,再过几天就是罗兰情人节了，那可是大帝为露西蒂尼专门设立的。所有房间晚上十二点后半价哦！,,,
,104201,,住店请出示您的身份证明，我们会根据自律联盟提供的通缉档案仔细核查。,,,
,104301,,俺虽然只是一个普通的联盟办事员，但是俺也有梦想。那就是站上舞台，唱俺最喜欢的《在希望的罗兰镇上》。,,,
,104401,,他们都说俺唱歌好听，但俺只是一个普普通通的联盟办事员，唱歌只是俺的爱好。,,,
,104501,,俺给你唱两句吧：俺和俺的罗兰镇，一刻也不能分割~这首歌的歌名叫《俺和俺的罗兰镇》。,,,
,104601,,我最近写了一首新歌，歌曲结合了风车镇当地的民歌特色，过几天我在湖畔音乐节上演唱。,,,
,104701,,我常常跟年轻人讲，做音乐，一定要坚持。,,,
,104801,,我当年在三月边陲的矮人酒馆驻场，哦，真令人怀念！,,,
,104901,,上次，罗兰镇的办事员同事写信告诉我说，他们的生活物资都拖欠一个月了。,,,
,105001,,办事员的工作枯燥无味，每天就是接受委托，发布任务，发放赏金什么的……薪水还不高……,,,
,105601,,作为自律联盟的优秀赏金猎人，劝你赶快离开神殿附近的区域。,,,
,105701,,许多想去哀嚎神殿寻找神器的人都没能活着出来，我劝你<br>知难而退吧。,,,
,105801,,要喝杯大帝春茶吗？这是罗兰大帝最喜欢的茶。,,,
,105901,,以前罗兰大帝和露西蒂尼大法师经常来这里喝茶，一坐就是好几个<br>小时……,,,
,106001,,我可是罗兰皇室的供货商哦！放眼整个雷鸣大陆，我的茶叶品质是最好的。,,,
,106101,,我的气球只送给小朋友，像你这样的成年人，我是不会给的。,,,
,106201,,好心告诉你，半夜绝对不要出门，否则会被半人鱼拖进湖里的！,,,
,106401,,湖畔镇果然是罗兰帝国最美的小镇，我决定在这里多停留一段时间。,,,
,106501,,下一个目的地是哪里呢？是去月神森林看树人，还是去那个神秘的天空城？好纠结啊！,,,
,106601,,世界那么大，你为什么不去看看？成为我的驴友吧。两人一起旅行，还能分摊住宿费呢。,,,
,106701,,为了世界的爱与和平，我不会倒下，我不会气馁。神会指引我前进。,,,
,106801,,神创造了世界，并留下了七件神器。神器分散来在世界各地，默默守护着人们。,,,
,107101,,根据帝国法规，凌晨三点后到早上十点前是不允许售卖酒类的。,,,
,107201,,多年前，我曾经喝过三月边陲矮人酒馆的啤酒，那个味道令我<br>至今难忘。,,,
,107401,,你以为我是一个普通的乞丐吗？那你就大错特错了，其实我是……想知道的话，就多给我点伙食费。,,,
,107501,,之前我生活在北方，我曾听到过一声巨大的悲鸣，仿佛要撕裂天空，或许是传说中巨龙发出的吧。,,,
,108901,,在远古的神法时代时期，人类信仰众神，现在人类只信仰英雄，所以教堂存在的意义到底是…,,,
,109001,,这座教堂已经有八十多年的历史了，是一位不愿意透露姓名的先生筹钱建的。,,,
,109101,,在罗兰帝国，结婚的法定年龄是十六周岁，所以，你要结婚吗？,,,
,109201,,知道哀嚎神殿吗？听说只要一靠近那地方就能听到恶灵的哀嚎声，所以才得名哀嚎神殿。,,,
,109301,,作为冒险者，背叛者裂谷是必须要去一趟的，那里是人类领地跟精灵领地的分界线。,,,
,109401,,这个小镇是50年前更名为罗兰镇的，目的是为了歌颂伟大的<br>罗兰大帝。,,,
,110001,,由莉的爸爸妈妈以前在卡诺萨做生意，每次从卡诺萨回来都会给由莉买很多好吃的。,,,
,110201,,我唯一的偶像是罗兰大帝，他驱逐魔族，收复雷鸣大陆，没有他，就没有现在的生活。,,,
,110301,,湖畔镇的这个湖泊叫做白瑙湖，白瑙湖的鲈鱼曾排在雷鸣大陆食材榜榜首。,,,
,110401,,罗兰镇最出名的菜叫做山海烧，是用白瑙湖鲈鱼跟翡翠蘑菇一起做出来的。,,,
,110501,,《哥布林日报》曾报道，湖畔镇是罗兰帝国环境最优美的小镇。,,,
,110601,,湖畔镇最多的怪物是半鱼人，他们特别喜欢小朋友身上的奶香味，所以千万别人小朋友晚上出门。,,,
,110701,,告诉你一个秘密，半鱼人的武器其实是用同伴的尸骨做成的。,,,
,111401,,罗兰雕像高三十四米，是五名宫廷匠师费时三年打磨而成，是罗兰镇最壮观的建筑。,,,
,111501,,听说过圣界组织？传言他们每人都有单挑巨龙的实力。,,,
,111601,,罗兰镇的人口是两万八千人，男女比例是四比五。,,,
,111801,,在雷鸣大陆的这几个小镇中，罗兰镇是最和平的。,,,
,111901,,罗兰镇的草莓酒还不错，晚点得去喝一杯。,,,
,112001,,神器光明使者是一把断剑，是五十年前被魔神希摩尔斩断的。,,,
,112101,,风车镇每年八月十三日会举行风车节，帝国各地的居民都会来参加。,,,
,112301,,库伯拉长老跟我说，每年卡诺萨灵魂画奖第一名都是我耶。,,,
,112401,,安可也有在学校上学哦，因为每天都会失忆，所以每次考试安可都考倒数第一名。好难过的喏……,,,
,112501,,安可身上的这只小熊是库伯拉长老送的，这些在画册上都有记载哦。,,,
,112601,,哥布林十二兄弟是哥布林王国最著名的战士，哈扎克就是他们中<br>的一员。,,,
,112701,,哥布林巢穴位于风车镇东边，每年都有勇士想要去铲除哥布林，但都无功而返。,,,
,112801,,如果你在风车镇丢了东西，别怀疑，直接去哥布林巢穴找就对了。,,,
,112901,,我听我奶奶说，她年轻的时候在北方见过比风车镇还大的巨龙，大概那就是传说中的古代龙吧。,,,
,113001,,你认识比多猫吗？它以前在雷鸣大陆旅行的时候，我给过它很多小鱼干。,,,
,113101,,《罗兰镇史》上有记载，鹿角兽有一位统领，为名四蹄神，是魔神希摩尔的手下。,,,
,113201,,在大风车的上方能够看到远方的哀嚎神殿，传说里面藏着一把神器。,,,
,113301,,你听说过圣界吗？北方已经传得沸沸扬扬，听说他们一共三百人，每人还带五百位小弟。,,,
,113401,,西北处的森林是山岩领主蒙多的领地，你冒险的时候最好小心一点。,,,
,113501,,亏大了，亏大了，这一趟下来又亏了好多钱。都是那该死的莱克。,,,
,113601,,我跟你讲我可是哥布林十二兄弟之一你们最好对我客气一点。,,,
,113801,,我的小雏鹰~不要辜负我对你的期望哦。,,,
,113901,,知道天空城纳雅吗？传说整座城市都是用鲜花铺成的。,,,
,114001,,天空城纳雅真的存在吗？我父亲一直在寻找那个地方，<br>我也有点好奇呢。,,,
,114101,,认识风车镇的菲丝吗？店里的鲜花很多都是她负责供应的。,,,
,114201,,知道哀嚎神殿？听说里面藏着一把神器。不过那地方都是恶灵，寻常人根本进不去。,,,
,114301,,因为气候的缘故，这里的农作物收成很差，所以我们的粮食主要从湖畔镇运来。,,,
,114401,,在阿克莱斯旅行一定要注意巨骨熊，这片土地以前是它们的领地，所以它们对人类特别敌视。,,,
,114501,,看到那座雕像了吗，那是露西蒂尼雕像，是阿克莱斯居民为了纪念露西蒂尼建立的。,,,
,114601,,露西蒂尼是罗兰大帝的初恋情人，不过她在25岁的时候就去世了，这段感情也就没再继续下去。,,,
,114701,,听说过圣界组织吗？听说他们都是无头骑士，并且对未婚少女下手。,,,
