,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,543901,,呃，啊！好刺鼻的味道……这些奇怪的瓶子是什么？,,,
,543902,,是培养基……它们可能是用来装……不行，我们要快点找到玛露茜！,,,
,544001,,啊，是那些失踪的小孩！他们怎么看起一动不动？难道已经……,,,
,544101,,这是什么东西？我打不开啊！温丽，大姐头，你们有办法吗？,,,
,544203,,被打了针的小孩，再也没有回来……呜呜呜，爸爸妈妈，我要回家！,,,
,544301,,再也没有回来……应该不是我想象的那种吧？那也太丧心病狂了！,,,
,544302,,按照希波对研究的执着程度，有可能……不管怎么样，我们要先找到玛露茜！,,,
,544402,,对比其他的实验品，克隆心脏的维持时间上升了46.12%。那么如果使用本体的话，效果将会……,,,
,544501,,为纳雅奉献自己，你应该感到荣幸。所有人都会记住你的名字，爸爸也会为你骄傲，玛露茜。,,,
,544702,,只要牺牲1%的人，就可以拯救99%的人，为什么不做？如果我是纯洁的小孩，我愿意牺牲自己……,,,
,544703,,够了！你自己愿意是你的事。不管为了什么，你都没有权利夺走别人的生命！,,,
,544704,,你做实验做傻了吧？！给老娘我清醒点！仅仅为了一个不知真假的推测，你怎么敢做出这样有违人伦道德的事情？,,,
,544705,,实验就是在无数次失败中寻找成功的可能性！我已经证明了这个方法的可行性。这个实验不会就这么停止！,,,
,544706,,不要再说了……我明白你的想法，因为我也热衷魔法实验。可是任何事情都有底线，而你越线了！,,,
,621601,,这个地方不是王宫吧？啊，我们又迷路了！纳雅的道路设计实在<br>太差了！,,,
,621701,,实验室被封锁了，希波也被捕入狱了，事情终于暂告一个段落了。,,,
,621702,,嗯，可是玛露茜应该很难过，我们有空的时候去陪陪她吧。,,,
,631102,,走吧，温丽。这只不过是模仿人类外貌做出来的机器人而已。,,,
