,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,691801,,好难闻，到处都是刺鼻的腐朽味道。这里看起来<br>是个研究室吧？奇怪，王宫地下怎么会有研究室？,,,
,691802,,大小姐，你先忍忍吧，我们赶快找找有没有神器的线索……<br>看，角落里有一些散落的手稿！,,,
,691803,,这手稿上画的都是什么乱七八糟的符号……<br>一点信息也看不出。,,,
,691804,,这是魔法密文！为了秘密不被泄露，<br>很多魔法师习惯使用魔法密文记录一些重要信息。,,,
,691805,,但是，每个魔法师创造出的魔法密文都不尽相同。<br>如果想要破译的话，必须找到对应的解码密文……,,,
,691806,,这就难办了……啊！这里还有几张不是魔法密文的手稿！,,,
,691807,,这些手稿被人为烧毁了，而且许多字迹都被抹去了……<br>不过还是能依稀看到一些信息。,,,
,691808,,7.10。████……██暗黑██强大……<br>超乎████想象！,,,
,691809,,7.11。1号注入████1天█，████异变<br>……400％……强度……体能██████,,,
,691810,,（异变？暗黑？……哥哥会和这些有关系吗……）,,,
,691811,,这些资料太零散了，感觉什么也没说清楚。继续往里找找<br>看，说不定会有更多发现。西蒙，发什么呆，快走啦。,,,
,691901,,这里有个奇怪的魔法阵，看起来进不去。<br>我们再找找有没有别的入口吧。,,,
,691902,,按照赏金猎人的经验，不存在第二个入口，<br>只有通过这个入口才能到达研究室内部。,,,
,691903,,西蒙，芙蕾雅家最优秀的魔法师在你面前，你还担心处理<br>不了魔法阵吗！这种事情，交给本大小姐了！,,,
,692001,,这里和外面真是天差万别！瞧瞧这些魔法设备，即使只有<br>残骸，还是能看出价值不菲，啧啧。,,,
,692002,,大姐头，你对实验器材也有研究？,,,
,692003,,只要是贵的东西，我都了解。这些东西都贵得离谱，<br>能支持这种研究的人财力绝对非同寻常……,,,
,692004,,而且，这研究地点也太敏感了吧，居然敢建在王宫地下。<br>我有个大胆的猜想，这研究室的主人怕不是……某些大臣？,,,
,692005,,爱琳娜姐姐，有些话不能乱说的……<br>看！那里还有一些手稿！,,,
,692006,,和刚才搜集到的一样。除了零散的研究报告以外，还有<br>一些用魔法密文书写的手稿。,,,
,692007,,7.13。██实验……麻烦……体█████<br>衰竭████……死████,,,
,692008,,7.15。██人█████不██████<br>……魔████暗█驾驭……不适用……███！！！,,,
,692009,,这里进行的研究，似乎比想象中还要严重……<br>我们继续往里再找找看，有没有更多的手稿。,,,
,692101,,我说，这里会不会已经没有其它资料了？你们信不信，<br>我就算把整个研究室都拆了，也找不到一张纸片。,,,
,692102,,的确所有角落都翻遍了，也没发现任何线索……啊！大姐<br>头，你脚边有个看起来黑乎乎的东西，像纸团！别踩！,,,
,692103,,臭小子，一惊一乍吓我一跳！我@！￥@！<br>摊开以后还真是手稿，你不说我还以为就是个泥团！,,,
,692104,,这手稿居然被人故意揪成纸团扔在角落里……<br>本大小姐的直觉告诉我，这里面一定有重要信息！,,,
,692105,,7.24。……源计划7250███投入█亿资金，████████<br>几率渺小██暗黑力量███████,,,
,692106,,7.25。██████████意义……？？？,,,
,692107,,7.25。暂停███████驳回……下令……<br>继续……否则██抹除██。,,,
,692108,,源计划7250……吗？这是实验的代号？<br>他们研究的是暗黑力量？感觉谜团越来越多……,,,
,692109,,我越来越肯定，这研究室绝不是普通人能搞出来的。<br>做这件事的人不仅有权有势，身份地位也一定不简单。,,,
,692110,,走吧，趁还没有人发现，赶紧拿着这些资料离开这<br>鬼地方。,,,
