,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1316501,,西蒙，你的黑眼圈好重，是不是昨天晚上没有睡好？,,,
,1316502,,大姐头，我想了一个晚上，或许我该改一改我冲动的性格？,,,
,1316503,,哈？怎么突然想到这个……难道是因为昨天做任务时，太过冲动以至于抓错任务目标，所以你突然领悟了？,,,
,1316504,,嗯，我想了很久了。以后我们会遇到更多难以预估的事情、强大的敌人，我必须改变……,,,
,1316505,,好了，好了，我知道你的决心了。温丽，陪我去公告栏看看有没有新的预告函，这次我一定要抓到尤妮娅那家伙。,,,
,1316506,,就这样？我还没有说完我的决心啊。,,,
,1316507,,这种事情口号喊得再响也没有用，当然是要看实际行动！,,,
,1316701,,（西蒙等人抵达公告栏后，便看见几个强壮的禁卫军围着一名柔弱女孩，双方僵持着，气氛剑拔弩张。）,,,
,1316702,,你，你们太过分了！随意诬陷我偷东西……是禁卫军就可以这样欺负人吗？,,,
,1316703,,少说废话，我劝你乖乖束手就擒，不要使这些没用的伎俩。跟我们回去接受你应有的惩罚，兄弟们，逮捕她！,,,
,1316704,,放开我！你们凭什么逮捕我？我是无辜的，你们认错人了！大家帮帮我！啊，疼，放手！,,,
,1316705,,这到底什么情况，我该怎么办？,出击，正义的少年。,冷静，再了解下情况。,
,1316801,,住手！,,,
,1316802,,你小子谁啊！敢妨碍我们禁卫军，活腻了吗？滚远点，别管闲事。,,,
,1316803,,小哥哥，小姐姐，救救我！我真的是无辜的。如果被他们带走，我一定会……,,,
,1316804,,小妞，不要白费力气了。你看看，这里有谁敢帮你？帮你，可是得罪我们禁卫军啊。安静点，跟我们走！,,,
,1316805,,放开我，放开我！我要控告你们！！救救我，大家救救我！,,,
,1316806,,我说，住手！帝国禁卫军有你们这样的存在，真是有损形象。禁卫军的职责应当是守护，而你们居然做出这样的事情！,,,
,1316807,,是谁给你的勇气，说没人敢教训你？我今天就要好好教训下你这样的败类！,,,
,1316901,,给我记好了，这次的教训算轻的。以后再敢这样，我西蒙·奥兹不会轻易放过你们！,,,
,1316902,,奥兹……怪不得敢坏我们的好事！你们等着，我们不会就这样算了！,,,
,1316903,,（在围观居民的嘘声中，禁卫军灰溜溜地离开。）,,,
,1317001,,谢谢，真的是太感谢你们了。没有你们的话，我恐怕……,,,
,1317002,,不用客气，我向来看不惯仗势欺人的家伙。把军人的职责全部抛在脑后的家伙，不配做禁卫军！,,,
,1317003,,咳咳，貌似前不久，某人说以后要做一个理性的人，不再冲动。是我记错了吗？温丽。,,,
,1317004,,爱琳娜姐姐，你没有记错，我也听到了。,,,
,1317005,,（西蒙尴尬地挠挠头。）哈哈哈，好吧，我又冲动了。想要控制自己的感情，好难啊……,,,
,1317006,,好啦，你也不要低落了。每一个人都自己的性格，你也不要刻意压抑自己。毕竟冲动、有正义感的你才是真正的你。,,,
,1317007,,嗯，说得对。你要是突然变得成熟又稳重，我都要怀疑你是不是被掉包了。,,,
,1317008,,大家……大姐头，你刚刚说要去公告栏看任务，对吧？走，我今天陪你把所有任务都做了！,,,
,1317009,,臭小子，这可是你说的啊！,,,
,1317010,,呃……我现在退出，还来得及吗？,,,
,1317011,,来不及咯，跟上！,,,
,1317101,,真会装！可惜我们不吃这一套。把她绑起来，免得又跑了。,,,
,1317102,,放开，别碰我，救命啊！禁卫军打人了！啊，好疼，我要死了！大家救救我！,,,
,1317103,,啧啧，太可怕了！禁卫军欺负小姑娘，还当众打人。<br>以后会不会也打我们？,,,
,1317104,,你，我们根本没有打人！大家不要被她的谎言给蒙蔽了！,,,
,1317105,,什么蒙蔽，是你们先动手动脚，说下流话！我一个女孩，会拿这种事乱说吗？大家说一说，是不是这个理？,,,
,1317106,,没错！你们不就是挂着禁卫军的名头，有什么了不起的？现在还当众打人，今天不给个交代，别想走！,,,
,1317107,,（愤怒的居民围住禁卫军，想为女孩讨一个说法。）,,,
,1317108,,西蒙，平常这个时候，你已经冲上去痛揍禁卫军了。今天怎么回事？,,,
,1317109,,我觉得有点奇怪，这个女孩一直在煽动其他居民，话语间也有漏洞，之前说禁卫军诬陷她偷东西，现在又说禁卫军举止轻浮。,,,
,1317110,,无法判断真实的情况……等等，她要做什么？<br>温丽、大姐头，拦住她，她想趁乱逃跑！,,,
,1317201,,（禁卫军终于摆脱了居民的包围，上前道谢。）,,,
,1317202,,谢谢你们。她是魅影之刃·梵妮，最擅长蛊惑人心，我们奉命缉拿她很久了。如果不是你们，这次又要让她逃跑了。,,,
,1317203,,为防止发生意外，我们先押送她去监狱。,,,
,1317204,,不用客气，这是我应该做的。,,,
,1317205,,（禁卫军押送着满脸写满不甘与愤怒的梵妮离开。）,,,
,1317301,,那边围着一群人，是发生什么事情了？我们也过去看看。,,,
,1317701,,西蒙，你今天的表现倒是挺让人意外，学会理性分析问题，没有那么冲动了。,,,
,1317702,,那是当然，我说过以后不再冲动了，你们不要小瞧我的决心。,,,
,1317703,,哎哟，稍微表扬下，就要起飞了。那你以后也要和今天一样可靠啊，未来的第一大剑士。,,,
