,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,500401,发疯的哥布林,恶恶恶……恶魔~<br>恶恶恶……恶魔~,,,
,500403,,他们身上有伤痕，而且还受到了惊吓。唔……恐怕有人袭击<br>了哥布林巢穴。,,,
,505701,？？？,不觉得我们这次的邂逅是命运的结果吗?哈扎克先生。,,,
,505702,,可恶擅自闯入哥布林巢穴伤害我同伴还要找什么冠冕堂皇的借口！,,,
,505703,？？？,亲爱的哈扎克先生，你显然是误会我了~我是听说这里有好玩的<br>东西~才来的哦~,,,
,505705,,你……你到底想要什么……,,,
,505706,,啊，可是你的手下太弱了，只会啊啊啊的瞎喊乱跑，<br>我玩得一点也不高兴！,,,
,505707,,手下这么无聊，作为首领的你当然要负起责任。以死谢罪，你觉得这个主意怎么样？,,,
,505708,,这颗蕴含强大的力量风车魔力石，我，我把它给你！求求你放了我！,,,
,505709,,是魔力石！！！果然是这个家伙偷的！我要把它拿回来！！！,,,
,505801,,呵呵呵~你的实力又增强了呢~真是有趣~,,,
,505803,,兰奇？我不告诉你哦~除非……你变得更强大~,,,
,505804,,嗯呵~我今天很开心哟~至于这个东西嘛~跟我想的一点也不一样，给你们好啦~,,,
,509201,食人魔佣兵,是多姆没用，多姆没能保护好哈扎克大人。哈扎克大人会不会<br>不给多姆钱……,,,
,509202,食人魔佣兵,不对……是那个人太强了……十个多姆也不是他的对手。,,,
,677301,,哎哟，以为躲在这里，我就会漏过你吗？我早就闻到你身上散发的迷人香气。啊，金钱的味道。,,,
,677302,,恶恶恶……恶魔！你们人类才是人间恶魔！我要带上我的小钱袋，<br>离开这个可怕的地方。,,,
,677501,,我还没有对他做什么，至于这么怕吗？怕到忘记了他的小钱袋……,,,
,677601,,视财如命的哥布林，他的宝箱里有什么呢？让我来看看……<br>【哔——】，会动！,,,
,677701,,哥布林果然阴险狡诈，差点被暗算了！等着吧，我可不会轻易放过<br>你们……,,,
,677702,,好啦，爱琳娜姐姐，他也被你打得眼冒金星了，你就别生气了。,,,
