,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,537101,5371,1,201,-1,0,-1,0,201,100214,0,1
,537102,5371,2,101,101,100106,-1,0,-1,0,0,1
,537201,5372,1,3558,-1,0,3558,0,-1,0,0,1
,537202,5372,2,101,-1,0,101,100113,-1,0,0,1
,537301,5373,1,101,101,100105,-1,0,-1,0,0,1
,537302,5373,2,301,-1,0,-1,0,301,100306,0,1
,537401,5374,1,101,101,100109,-1,0,-1,0,0,1
,537402,5374,2,201,-1,0,-1,0,201,100205,0,1
,537501,5375,1,301,-1,0,-1,0,301,100302,0,1
,563601,5636,1,301,-1,0,-1,0,301,100303,0,1
,563602,5636,2,101,101,100106,-1,0,-1,0,0,1
,563701,5637,1,301,301,0,-1,0,-1,0,0,1
,563801,5638,1,301,301,100303,-1,0,-1,0,0,1
,563802,5638,2,101,-1,0,-1,0,101,100110,0,1
,563901,5639,1,101,101,100111,-1,0,-1,0,0,1
,563902,5639,2,301,-1,0,-1,0,301,0,0,1
,564001,5640,1,101,101,100112,-1,0,-1,0,0,1
,564002,5640,2,301,-1,0,-1,0,301,100303,0,1
,564101,5641,1,101,-1,0,-1,0,101,100109,0,1
,564201,5642,1,301,-1,0,-1,0,301,100305,0,1
,564301,5643,1,101,101,100109,-1,0,-1,0,0,1
,564401,5644,1,101,-1,0,-1,0,101,100109,0,1
,564501,5645,1,101,101,100109,-1,0,-1,0,0,1
,564601,5646,1,101,-1,0,-1,0,101,100110,0,1
,564701,5647,1,101,101,0,-1,0,-1,0,0,1
,564801,5648,1,101,101,100106,-1,0,-1,0,0,1
,564901,5649,1,101,101,100110,-1,0,-1,0,0,1
,565001,5650,1,101,101,100110,-1,0,-1,0,0,1
