,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数,日配对白内容
,1230101,,<align="center">帝国B级通缉犯：<color=#bd4104>沙海苍鹰伊妮</color></align><br><align="center">因危害他人生命等6项罪名关押于卡诺萨监狱，已越狱</align>,,,,
,1230102,,走，这个通缉犯我们抓定了！听塔克说这家伙就在后巷，把她找出来狠狠揍一顿！,,,,
,1233101,,欢迎回来，看起来你们成功地捍卫了帝国的法律呢。,,,,
,1233102,,也要谢谢塔克先生，要不是他告诉我们通缉犯的位置，我们还不知道什么时候能找到她。,,,,
,1233103,,新人，你们还差得远呢！以后有什么不懂的，记得多问问爱琳娜还有本大爷这样的前辈。,,,,
,1236101,,什么人！帝国那些废物也想抓住我？红发，手环，……该死，不会是那个传说中暴躁坏脾气的赏金猎人吧？,,,,
,1236102,,暴躁坏脾气的赏金猎人？？？！！！<br>我【哔——】，今天让你好好尝尝正义的铁拳！,,,,
,1272002,,接下来是帝国禁卫军的工作，通知他们过来吧。,,,,
,1272101,,确认通缉犯身份验证无误。这是成功缉拿的证明文件，请拿好。,,,,
,1349202,,我明白了。自律联盟任务多种多样，但大致可分为以下几类：悬赏任务、委托任务、以及特派任务。当然还有不少零散的小任务。,,,,
,1349203,,悬赏任务的主要内容是抓捕犯罪者，或是狩猎凶恶的魔兽，从而获得赏金。委托任务则是去完成联盟的客户交付给我们的固定任务。,,,,
,1349204,,至于特派任务，则是前往遗迹或是迷宫中，为联盟回收材料和物资。,,,,
,1349205,,如果你们想要正式加入联盟的话，就必须先完成一个“悬赏任务”才行。让我看看，你们就接取这个“沙海苍鹰伊妮”的悬赏任务吧。,,,,
,1349206,,喂，吉拉！你要给新人这种任务？他们行么？不如把这个任务交给本大爷，本大爷最近手头可紧得很。,,,,
,1349207,,塔克，你就别抢新人的考核任务了。何况，这支小队里可是有爱琳娜在，她完成这种任务是手到擒来的。,,,,
,1349208,,你们这些菜鸟还挺聪明，懂得找老手带队。本大爷刚看到你们那张通缉令上的目标，就在卡诺萨城里后巷那边探头探脑的。,,,,
,1350004,,同时，既然你们已经成为赏金猎人，那么就没有阻止你们前往阿克莱斯的理由了。以自律联盟的名义，前去解决那个地方的麻烦吧！,,,,
