,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1031301,,蝼蚁们，这是远古意志的哀嚎，人类，颤抖吧！,,,
,1031302,,看来，神器·噬法者被夺走后，原本被神器·噬法者阻断的魔力连接再次联通，狮心魔骑贝恩受到的魔法控制也随之变强了。,,,
,1031401,,……我……是……贝恩……不是……魔族的傀儡！谢谢……你们……,,,
,1031402,,太好了，我们成功削弱魔法控制，让贝恩恢复意识了。,,,
,1031501,,好，拓印下来了。让我看看上面写了什么……,,,
,1031502,《雷鸣大陆志》,『为压制起义，魔族不仅设立多处集中营，还建设了数个要塞，形成<br>　了全方位的军事管控。哀嚎神殿就是当时建造的魔族要塞之一。』,,,
,1031601,异变者法师,力量……强大的力量……我的身体正在变强……,,,
,1031602,,看来那家伙吸收了大量的魔力。不能让它变得更强了，快击败它！,,,
,1031701,,我们收到情报，之前袭击了帝国边境守军的狼人凯瑟出现在哀嚎神殿附近。西蒙，把它抓回来！,,,
,1031702,,袭击边境？不可饶恕……交给我吧！,,,
,1031801,,狼人凯瑟，找到你了！,,,
,1031802,,哼，真不该小看人类的敏锐程度，竟然这么快就被发现了……算了，虽然委托里没说要干掉你，但我不介意拿你热热身！,,,
,1032001,,可恶，我竟然被你这小鬼头打倒了……,,,
,1032002,,说，你为什么要袭击帝国边境守军，刚刚提到的委托是什么？,,,
,1032003,,……有人发布了委托，只要破坏了哀嚎神殿的封印，要什么有什么。袭击边境守军也是为了分散你们人类的注意力。,,,
,1032101,,最近，哀嚎神殿中魔物的行动越发活跃。根据自律联盟密探传来的最新情报，有魔物从哀嚎神殿出逃，请你们去讨伐它们。,,,
,1032102,,（看来，神器·噬法者被夺走造成了不小影响……）<br>好，这件事就交给我们吧。,,,
,1032201,,魔法议会发来委托，希望赏金猎人能带回战魂之殇的铠甲甲片。这个委托就交给你们了。,,,
,1032202,,铠甲甲片？我记得哥哥说过，战魂是魔族用联军士兵的灵魂和铠甲制造的，那些古旧的铠甲甲片有什么特别的吗？,,,
,1032301,,西蒙，我们收到联络，狮心魔骑贝恩忽然陷入狂乱，试图突破哀嚎神殿的封印，给守卫军造成很大困扰。,,,
,1032302,,魔法议会决定对其进行特殊的封印，请去战胜它，好让魔法议会的人员进行封印。,,,
,1032501,,找到战魂之殇了，接下来就是战胜它，取得它的铠甲甲片了。,,,
,1032601,,宫廷书记员弗林先生发来委托，希望赏金猎人能够能帮忙找到哀嚎神殿周边的历史石碑，并将上面的《雷鸣大陆志》残篇拓印回来。,,,
,1032602,,看来弗林先生还没完成暗黑纪元的编年史。为了让他能够尽快完成，我们也赶紧出发吧。,,,
,1134701,,之前，对阿克莱斯的异变者进行清剿时，有一位异变者法师逃走了。最近，我们的密探在哀嚎神殿周边发现了它的踪迹。请将它击败。,,,
,1134702,,失去了神器·噬法者后，哀嚎神殿里的魔力经常会逸散到外部。那家伙有可能吸收这些魔力变强，我们和它对抗时一定要小心。,,,
