,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,101,1,1,101,-1,0,101,100114,-1,0,11417,1
,102,1,2,102,-1,0,102,0,-1,0,11716,1
,103,1,3,101,-1,0,101,100108,-1,0,11418,1
,104,1,4,102,-1,0,102,0,-1,0,11717,1
,105,1,5,101,101,100114,-1,0,-1,0,11419,1
,106,1,6,102,-1,0,-1,0,102,0,11718,1
,107,1,7,101,101,100102,-1,0,-1,0,11420,1
,108,1,8,101,101,100102,-1,0,-1,0,11421,1
,201,2,1,101,101,105008,-1,0,-1,0,0,0
,202,2,2,102,-1,0,-1,0,102,0,0,0
,203,2,3,2030,-1,0,2030,0,-1,0,0,0
,204,2,4,102,-1,0,-1,0,102,0,0,0
,205,2,5,101,101,105008,-1,0,-1,0,0,0
,206,2,6,2030,-1,0,-1,0,2030,0,0,0
,207,2,7,101,101,105000,-1,0,-1,0,0,0
,208,2,8,-1,-1,0,-1,0,-1,0,0,0
,209,2,9,102,102,0,-1,0,-1,0,0,0
,210,2,10,2030,-1,0,-1,0,2030,0,0,0
,301,3,1,-1,-1,0,-1,0,-1,0,0,0
,1001,10,1,101,101,100102,-1,0,-1,0,0,0
,1101,11,1,101,101,100106,-1,0,-1,0,0,0
,1201,12,1,101,-1,0,101,100113,-1,0,0,0
,2001,20,1,101,101,100102,-1,0,-1,0,0,0
,2101,21,1,101,101,100106,-1,0,-1,0,0,0
,2201,22,1,101,101,105002,-1,0,-1,0,0,0
,2202,22,2,101,101,100109,-1,0,-1,0,0,0
,3001,30,1,101,101,100114,-1,0,-1,0,0,0
,3002,30,2,101,101,100109,-1,0,-1,0,0,0
,3101,31,1,101,101,100102,-1,0,-1,0,0,0
