,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,707801,,这批囚犯竟然如此大胆，仅仅几句危言耸听的谣言，就做出这种罪不可赦的事情！,,,
,707802,,提审的犯人有去无回？监狱勾结非法势力？？囚犯沦为实验品？？？这样荒谬的言论，也就他们会信！,,,
,707803,海地斯守卫,典狱长大人，现在我们该怎么办？再不控制局面，恐怕我们都……,,,
,707804,海地斯守卫,联系的帝国禁卫军迟迟未到，仅靠这里的兄弟们，怕是撑不了多久！而且那批囚犯都是亡命之徒，现在他们跟疯了一样！我们……,,,
,707805,,慌什么？能控制多少就先控制多少！正好刚才来了几个人，他们也会帮忙控制局面。我马上再联系薇莉丝大人，请她增派人手。,,,
,707806,海地斯守卫,是，典狱长大人。,,,
,707901,,那个魔族说是一名军官和她提议加入这次的行动。<br>你们觉得会是莱克吗？,,,
,707902,,这点无法保证，毕竟这里也关押了其他犯错的军官。<br>但是有一点可以肯定，这座监狱有古怪！,,,
,707903,,我也同意。谣言不是空穴来风，其中一定有原因。有一种可能是别人故意散布，还有另一种可能是……确有此事！,,,
,707904,,嗯，之前囚犯们提到的实验品，为人卖命，我有些担心。虽然不知道真假，但是还是有必要仔细调查一番。,,,
,707905,,我们只是来找史莱克，怎么就碰上了这件事？他们仿佛算好时间，特意引我们进来……,,,
,707906,,小子，也许正是你想的这样。不过事情真相到底怎么样，只有深入走下去才知道了。,,,
,708001,,史莱克根本不在第5层，典狱长为什么要告诉我们错误的信息？<br>这种一下就会被拆穿的谎言……,,,
,708002,,说不定他根本没有想到我们会活到第5层呢？,,,
,708003,,大姐头，这样可怕的事情，不要随便说出口啊！,,,
,708004,,啧，比这个可怕的猜想多了去了。就说这个监狱吧，如果它真的是一个实验场，那么它背后牵连到的人，说不定会是……,,,
,708005,,爱琳娜姐姐，会不会是莱克自己逃走了，又或许是典狱长<br>记错了……,,,
,708006,,但愿是这样吧。,,,
,708101,,温丽，西蒙，你们真觉得是典狱长记错了楼层？,,,
,708102,,（西蒙与温丽同时摇了摇头，表示不相信。）,,,
,708103,,我觉得守卫出现的时间点太凑巧了，还非常贴心地解释了莱克<br>的事情。,,,
,708104,,嗯，那个囚犯正想继续说什么的时候，守卫就带走了他。不过我有听到囚犯提到贵族二字，那么很有可能这件事情牵连到大家族。,,,
,708105,,看来没有白白外出冒险这么久，比以前强多了。结合之前犯人们说的话，我倒是觉得谣言是真的可能性更大了。,,,
,708106,,整件事真是越来越混乱了……我实在不愿意相信有贵族做出这样<br>的事，真希望谣言只是谣言……,,,
,708107,,世界上有光就有暗。虽然那些阴暗的事情让人难以接受，但是你要<br>学会面对啊。,,,
,708201,幽岚领主塔伦,看来上头给了你们不少好处，所以你们愿意这么卖命。但是我告诉你们，你们不会有好下场的。,,,
,708202,幽岚领主塔伦,迟早会像我一样，被抛弃，被关进这个吃人的监狱！,,,
,708203,,收买？抛弃？不要说这种模拟两可的话，把事情说清楚！,,,
,708204,幽岚领主塔伦,我忠心耿耿地替他们做事，甚至抛弃了家人！而他们呢？一旦我失去利用价值，便随便找了一个罪名把我关进来！,,,
,708205,幽岚领主塔伦,那批人有着尊贵的血液和最肮脏的内心！,,,
,708301,,喂！那些离谱的谣言，你是哪里听来的？<br>不想再吃拳头的话，老实交代。,,,
,708302,黑钢领主艾布林,科技已经如此发达，你还只是会用拳头的原始人。,,,
,708303,,哦，看来是还想再被揍。明白了，马上给你安排。<br>5，4，3……,,,
,708304,黑钢领主艾布林,是，是第5层的千纸领主洛伊告诉我的！她说只要将这些话传播<br>出去，可以确保我的安全。,,,
