,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,702001,,奇怪的洞穴，里面时不时传来吼叫声。,,,
,702101,,……怪盗预告函上说的寻宝游戏，就是把东西藏这里？大姐头，我们会不会是找错地方了。,,,
,702102,,没错，就是这里。尤妮娅给的提示，我还从没猜错过。走，先进去搜搜看。,,,
,697001,,要从哪里找起呢……大姐头，你说怪盗她会把宝物藏在哥布林身上<br>吗？,,,
,697003,,而且，她最喜欢的就是混淆视听。我猜，这里至少存放着6个箱子，并且只有1个是真的。,,,
,697101,,好像，高估你了呢！♡♪！<br><align="right">——尤妮娅♪,,,
,697201,,哎呀，发生这种事我也很抱歉，可是这是你的错呀♫<br><align="right">——尤妮娅♪,,,
,697401,,别人说什么，你都相信，这样可不行哦！♡♪<br><align="right">——尤妮娅♪,,,
,697301,,？♡♪<br><align="right">——尤妮娅♪,,,
,697002,,啧，如果是这样，那就简单多了。我做过调查，她通常会把宝物放在宝箱里。,,,
