,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,683201,,要不是亲眼看到，我还真想不到边陲沙漠下方竟然还有这么<br>大的虫穴。想到万一有人踩空掉下来……真是可怕。,,,
,683202,,你说的没错，不过现在这已经不是问题了。虫穴的加固已经<br>搞定了，接下来，就麻烦你们采集那些<color=#bd4104>虫卵</color>了。,,,
,683203,,为了保证后代顺利降生，异虫会吸引其他虫类充当护卫。<br>以防万一，这是<color=#bd4104>5</color>瓶<color=#bd4104>驱虫剂</color>，你们记得用。,,,
,683301,,哟，你们来啦，调查还在继续，这次就和上次一样麻烦你们<br>啦！老样子，这是<color=#bd4104>5</color>瓶<color=#bd4104>驱虫剂</color>，你们记得用。,,,
,683401,,（西蒙才伸出手，众多爬虫便从旁边的缝隙中钻了出来）,,,
,683402,,西——蒙？,,,
,683403,,知……知道的！温丽你放心，我不会碰的。,,,
,683501,,<color=#bd4104>驱虫剂</color>用完了？西蒙你怎么才说……<br>以防万一，我们还是尽快出去吧。,,,
,683502,,唉，明明还有不少东西可以采集的。算啦，下次还有机会。,,,
,683601,,这个虫卵，里面居然装满了富含魔力的素材？<br>嘿，我们这次绝对赚翻了！,,,
,683701,,快看，这货箱里还有<color=#bd4104>1</color>瓶<color=#bd4104>驱虫剂</color>！,,,
,683702,,太好了，这下我们又可以再多收集点虫卵了。,,,
,683801,,这大石块下面似乎有什么东西在发光？啊……这是……<br>唉，为了让这个人能够安息，我们把他的遗物带离这里吧。,,,
,683901,,可别直接采集虫卵，被护卫的虫子蛰了我可帮不了你们。<br>这有5瓶驱虫剂，你们记得用。,,,
,684001,,如果你们的驱虫剂不够用了，<br>或许可以在那些商人的货箱里找到一些遗留的。,,,
,684101,,那些大石头下面，可能有误入此地的人的遗骸……<br>你们可以试着找找看？,,,
,684201,,异虫会把大量富含魔力的东西伪装成虫卵，放在真虫卵旁，<br>让幼虫有充足的资源成长。你们记得注意确认。,,,
,684401,,那边那些商人们遗失的货箱里似乎还有一些驱虫剂，<br>你们也可以试着找找看，说不定还有剩下的。,,,
,684402,,谢谢你，我会注意的。,,,
,684501,,听法布尔说，异虫会把大量富含魔力的东西伪装成虫卵，<br>放在真虫卵旁边，让幼虫有充足的资源成长。神奇吧？,,,
,684502,,这样啊，我会注意这一点的，谢谢。,,,
,684601,,看到那些异常的大石块了吗？据说，那些误入虫穴的人会被<br>异虫们拖到石块下面，最终除了骨头和宝物外啥都不剩哦？,,,
,684602,,你……你在说什么怪事情啦！<br>别……别想着会吓到本大小姐哦！,,,
,684603,,（嗯？要是真事，那些大石头下面或许还有不少值钱的东<br>西。虽然打扰逝者不好，但不妨碍我找找看。）,,,
