,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1301001,,大小姐，你们有没有……好像一直被人盯着的感觉……,,,
,1301002,,没有啊。大白天的，西蒙，你不要吓我……,,,
,1301003,,正当西蒙四处张望时，一个扛着超长镜头的哥布林记者，<br>从远处像一阵风一样，冲了过来。,,,
,1301004,,你好！我是《卡诺萨头条》的责任主编，想采访……,,,
,1301005,,（甩了甩头）<br>是想采访我这个最强赏金猎人吗？我的档期有限，没……,,,
,1301006,,没想到哥布林无视了爱琳娜，直接将话筒怼到温丽的嘴<br>边。爱琳娜尴尬得恨不得拎起哥布林暴揍一顿。,,,
,1301007,,你好温丽大小姐。我们正在做一个魔法学院专题，想采访<br>一下被称为“魔法学院之光”的你！,采访？行，本大小姐正好有空。,采访？算了吧。,
,1301101,,,,,
,1301102,,,,,
,1301103,,大小姐，你上次接受的那个头条采访好像出来了！听说，<br>关于你的报道，足足排了一整个版面！,,,
,1301104,,本大小姐早就知道了。,,,
,1301105,,大小姐，你的消息居然这么灵通！<br>那我们去买一份看看吧！,,,
,1301106,,才，才没有！本大小姐只是顺便关注了一下！<br>我对自己的报道，<size=200%>一，点，兴，趣，都没有！,,,
,1301107,,不过，如果你想看的话，那本大小姐就勉强陪你走一趟。<br>我知道头条哥布林那有卖本期的报纸。,,,
,1301201,,就这样，哥布林拉着温丽进行了一段漫长的采访。<br>据围观了全程的路人描述，问题很尖锐，场面很刺激！,,,
,1301202,,温丽大小姐，听说你是魔法学院骄傲，成绩年年第一。请<br>问你是怎么轻松躺赢的？有没有什么不方便透露的诀窍？,,,
,1301203,,其实学习魔法，最重要的就是多学多练多问，遇到不懂的<br>问题时，及时找老师和其它同学探讨。,,,
,1301204,,是这样子吗？我可是听说，你仗着自己成绩好，不太愿意<br>与同学分享学习经验哦。,,,
,1301205,,不是的，魔法并不是某一个人的特权，大家都可以相互分<br>享经验，一起进步。只要有人问，我很乐意与大家分享。,,,
,1301206,,哦？据我所知，魔法学院的一些学生，正在高价售卖你的<br>学习笔记，我可以这样推测吗，此事其实是你谋划的？,,,
,1301207,,呃……不是的……我很愿意分享学习笔记，只是我的笔记<br>比较随意，所以有些同学翻抄我的笔记拿去卖……哈哈。,,,
,1301208,,不过，其实光靠笔记，并不能真正领悟知识点。只有面对<br>面交流，辅以演示，才能透彻地了解并领悟魔法原理。,,,
,1301209,,外界传闻，家世显贵的你，能获得现在的成绩，都是因为<br>天赋和特权。比如你的爷爷，经常施压学院给你高分？,,,
,1301210,,<size=200%>并！没！有！<size=100%>虽然本大小姐从来不屑解释，但也不<br>代表，别人可以污蔑我们，污蔑芙蕾雅家族！,,,
,1301211,,因为家族血脉，我的确获得了一些天赋，但能获得如今的<br>成绩，是自己一直以来的付出和努力！,,,
,1301212,,每年，学院举办的各种魔法训练和比赛，无论大小，我从<br>未缺席，并永远选最困难的组别挑战自己！,,,
,1301213,,,,,
,1301301,,,,,
,1301302,,,,,
,1301303,,温丽，我听一些赏金猎人说，联盟那个头条哥布林正在<br>大肆贩卖你的专题报道。,,,
,1301304,,？？？？！什么？,,,
,1301305,,大小姐，我也听说了。据说他那天没有采访到你后，就去<br>魔法学院找了一些你的同学和老师，然后做了这期报道。,,,
,1301306,,大小姐？大小姐？你的脸怎么突然这么红？<br>要不，我们也去买一份来看看吧？,,,
,1301307,,<size=200%>不！要！,,,
,1301308,,大小姐，难道你一点也不好奇别人怎么评价你的吗？,,,
,1301309,,……那，那好吧！先声明，是你要买的哦！！,,,
,1301401,,温丽大小姐，你也是来买《卡诺萨头条》的嘛！来来来，<br>本期关于你的头条抢购火爆！我专门为你留了一份！,,,
,1301402,,,,,
,1301403,,有传闻，温丽大小姐会在学校仗势欺人？你们有这样的<br>感觉吗？,,,
,1301404,,你乱说！温丽学姐虽然是芙蕾雅家大小姐，但一点架子也<br>没有！学习上有不懂的问题找她，她都会超耐心地解答！,,,
,1301405,,如果你没有和一个人真正相处过，就不要随意诋毁别人。<br>温丽同学在学校里人缘不错，也非常尊敬老师。,,,
,1301406,,有吗？好像没有听说过。虽然她是芙蕾雅家大小姐，但也<br>没有什么特权。就是天赋比我们普通人高一点吧。,,,
,1301407,,你们这样虚伪地夸赞温丽大小姐，是私底下收了什么好处<br>吗？还是被威胁了？我们还是来聊聊的她的缺点吧。,,,
,1301408,,学姐人美心善成绩好，没有缺点！如果非要说的话，就是<br>给的解题思路太高深了，我稍不留神，就会跟不上！,,,
,1301409,,要说缺点的话，她的字如果能稍微控制一点，不那么天空<br>行空，我改她卷子的时候，也能节省不少辨认的时间……,,,
,1301410,,她太认真了！问她一个简单的冰魔法问题，她要从水元素<br>的起源开始为你剖析原理！拜托，我只想要个答案而已！,,,
,1301411,,所以，我们都不太愿意去问她问题，反而更喜欢去购买<br>她的学习笔记。,,,
,1301412,,哦？买笔记？温丽大小姐居然利用自己的笔记，骗取同学<br>们的零用钱？能详细说说具体的过程吗？,,,
,1301413,,……唔，那什么，播出时，能帮我打个码吗？,,,
,1301414,,当然可以，我们是专业的八卦杂志，会对您的名字会做特<br>殊处理的。你是担心说温丽坏话，被打击报复吗？,,,
,1301415,,不是的，我想插播一条广告！,,,
,1301416,,温丽·字迹修正版独家学习笔记，专业人士校对！拥有了<br>它，就是拥有了高分！欲购者请联系■■■■■。,,,
,1301417,,,,,
