,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1101901,,这次的巡查地点是<color=#bd4104>三月边陲</color>。<br>无论如何，请认真对待帝国赋予你的职责。,,,
,1102001,,每一个巡查员都代表着罗兰帝国，面对古加尼尔这么多部落，巡查工作可不能懈怠！,,,
,1102202,伊诺克,鹿角兽又来了！现在就堵在镇子门口，请你一定要帮帮我们！,,,
,1102502,,可是它向我转交了自治同盟的申请书，还是希望你把申请书交给同盟议事长。,,,
,1102503,伊诺克,鹿角兽那帮坏蛋骚扰镇民、作恶多端，要想加入自治同盟，我伊诺克第一个不同意！,,,
,1102504,,也许我们应该它们一次机会，我感觉它们是个团结、对同伴忠诚的种族，这一点倒是很符合自治同盟的价值观。,,,
,1102505,伊诺克,哼，我们可不会相信那帮家伙！就让它们祈祷同盟议事长能同意吧！,,,
,1102506,,无论如何，我们都希望生活在三月边陲各个种族之间能够和睦相处！,,,
,1102601,,做得不错！真正的勇者就是需要不断地历练。年轻人，快领取你的任务奖励吧！,,,
,1102701,,每一个巡查员都代表着罗兰帝国，面对古加尼尔这么多部落，巡查工作可不能懈怠！,,,
,1102902,,最近遗骸那里又出现了魔族的迹象，两天前我派同伴去调查，可他到现在都没有回来。,,,
,1103001,,这骨堆看起来是很久之前就留下的了，我们在周围再调查一下吧。,,,
,1103201,,遗骸附近竟然又出现了狂暴的怪物，我必须马上把情况告诉阿比旦。,,,
,1103301,,阿比旦先生，遗骸附近发现了墓穴魔物，我猜想可能和你手下<br>失踪有关。,,,
,1103302,,看来事情有点复杂，我得组织人手好好调查一番。感谢你的情报。,,,
,1103401,,做得不错！真正的勇者就是需要不断地历练。年轻人，快领取你的任务奖励吧！,,,
,1154601,,队长大人，为了加入人类建立的那个边陲自治同盟真的有用吗？,,,
,1154801,,——我，请求你们，先让我去救我的同伴。它为了我挡住了最致命的一击，否则那个死的人就是我。,,,
,1154802,,我不能就这么眼睁睁地看着它不管。——我真诚的请求你们！,,,
,1154804,,我们鹿角兽一族一直想申请加入三月边陲自治同盟，但人类一直拒绝接受。我太生气了，就想给人类一点教训。,,,
,1154805,,你真的希望加入自治同盟，那就不应该做出伤害镇民的事情。如果你写了申请书，我可以帮你转交同盟议事长。,,,
,1154901,,不自量力的家伙，竟然伤害我的手下？！我一定要为它讨回公道！,,,
