,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,663506,,嗯？！我们？好吧，虽然不知道什么情况，但是先帮忙吧。,,,
,664702,,哈？你这是在吓唬我？我，爱琳娜最不吃这一招！,早就等不及了！,这不是好时机，等会再战。,
,664906,,可还没有等到解决方案，囚犯们先行动了……<br>呼——话说回来，你们怎么会来这里？,,,
,664907,,典狱长先生，我们是来探视莱克的。<br>（西蒙向典狱长出示了探监许可证。）,,,
,664908,,是你们啊，我听情报大臣说过。莱克的罪行较重，被关在第5层。本来你们办理下手续，就可以在守卫的陪同下探视他。,,,
,664909,,但是现在整个监狱都乱套了，下层的守卫渐渐与我们失去联系，申请的援兵也还未到，我根本没有空帮你们办理手续。,,,
,664910,,这……我们真的需要尽快见到莱克。关于囚犯的事，我们愿意帮忙，请通融一下吧！,,,
,664911,,原则上是不行的。现在的话，既然你们刚才帮忙制服了囚犯，之后也能继续帮忙……好吧，带上这张通行证，你们可以自行前往。,,,
,664912,,真的吗？谢谢你！我们会全力帮你制服出逃的囚犯！,,,
,695503,,（谣言？什么样的谣言会让全部的犯人做出这样的举动……）<br>好的，我们会尽力帮忙。,,,
