,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1290701,,（经过长达一小时的检查与盘问后，众人终于进入风沙堡。）,,,
,1290702,,预言中的那位森林之子，究竟何时会出现……时间拖得越<br>久，部落的情况越不容乐观。,,,
,1290703,,要我说，直接守在背叛者峡谷前，看到人就抓过来！,,,
,1290704,,劳伦斯长老，您还是这样直接爽快。不过不用辛苦您了，<br>森林之子，我带来了。,,,
,1290705,,公主！您平安无事真是太好了，愿您如常青树一样健康。,,,
,1290706,,让各位长老担心了。这位黄发少年名为西蒙，得到了泰坦之<br>魂的认证，我想他就是命运之光预言之人。,,,
,1290707,,让开让开，我看看，不是冒牌的吧？人类也不是没做过这样<br>的事情。,,,
,1290708,,呃……森林之子什么的我不知道，我是收到邀请函，代表<br>罗兰帝国而来的。森林部落到底发生了什么？,,,
,1290709,,呵，要不是命运之光的指引，我们怎么会邀请人类。<br>事情是这样的……,,,
,1290710,,（当众人聚精会神听长老们讲述事情经过时，大门被一脚<br>踹开，一枚巨型飞镖划破空气，直逼西蒙。）,,,
,1290711,,切，找到了。,,,
,1290801,,公主，他们的目标是你。我们会像藤蔓般缠住他们，<br>你赶快离开！,,,
,1290802,,……我知道了，各位长老，你们要小心。,,,
