,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,713801,7138,1,301,301,100305,-1,0,-1,0,0,1
,713901,7139,1,201,201,100205,-1,0,-1,0,0,1
,714001,7140,1,201,201,100205,-1,0,-1,0,0,1
,714101,7141,1,301,-1,0,-1,0,301,100308,0,1
,714201,7142,1,9999,-1,0,-1,0,9999,271001,0,1
,714301,7143,1,9999,-1,0,-1,0,9999,227001,0,1
,714401,7144,1,9999,-1,0,-1,0,9999,136001,0,1
,714501,7145,1,9999,-1,0,-1,0,9999,233001,0,1
,714601,7146,1,9999,-1,0,-1,0,9999,180001,0,1
,714701,7147,1,201,201,0,-1,0,-1,0,0,1
,721101,7211,1,-1,-1,0,-1,0,-1,0,0,1
,721301,7213,1,9999,-1,0,-1,0,9999,136001,0,1
,721401,7214,1,9999,-1,0,-1,0,9999,233001,0,1
,721501,7215,1,9999,-1,0,-1,0,9999,180001,0,1
,999901,9999,1,-1,-1,0,-1,0,-1,0,0,1
,999902,9999,2,-1,-1,0,-1,0,-1,0,0,1
,999903,9999,3,-1,-1,0,-1,0,-1,0,0,1
,999904,9999,4,-1,-1,0,-1,0,-1,0,0,1
,999905,9999,5,-1,-1,0,-1,0,-1,0,0,1
,999906,9999,6,-1,-1,0,-1,0,-1,0,0,1
,999907,9999,7,-1,-1,0,-1,0,-1,0,0,1
,999908,9999,8,-1,-1,0,-1,0,-1,0,0,1
,999909,9999,9,-1,-1,0,-1,0,-1,0,0,1
,999910,9999,10,-1,-1,0,-1,0,-1,0,0,1
,999911,9999,11,-1,-1,0,-1,0,-1,0,0,1
,999912,9999,12,-1,-1,0,-1,0,-1,0,0,1
,999913,9999,13,-1,-1,0,-1,0,-1,0,0,1
,999914,9999,14,-1,-1,0,-1,0,-1,0,0,1
,999915,9999,15,-1,-1,0,-1,0,-1,0,0,1
,999916,9999,16,-1,-1,0,-1,0,-1,0,0,1
,999917,9999,17,-1,-1,0,-1,0,-1,0,0,1
,999918,9999,18,-1,-1,0,-1,0,-1,0,0,1
,999919,9999,19,-1,-1,0,-1,0,-1,0,0,1
,999920,9999,20,-1,-1,0,-1,0,-1,0,0,1
,999921,9999,21,-1,-1,0,-1,0,-1,0,0,1
,999922,9999,22,-1,-1,0,-1,0,-1,0,0,1
,999923,9999,23,-1,-1,0,-1,0,-1,0,0,1
,999924,9999,24,-1,-1,0,-1,0,-1,0,0,1
,999925,9999,25,-1,-1,0,-1,0,-1,0,0,1
,999926,9999,26,-1,-1,0,-1,0,-1,0,0,1
,999927,9999,27,-1,-1,0,-1,0,-1,0,0,1
,999928,9999,28,-1,-1,0,-1,0,-1,0,0,1
,999929,9999,29,-1,-1,0,-1,0,-1,0,0,1
