,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,500001,,年轻人们，这<color=#bd4104>雷克兽头领乌迪尔</color>在巢穴的最深处，<br>他的藏身地那里堆着的，全是被杀者的东西……,,,
,500002,,虽然我不知道你们来这里干什么，<br>但是这里有着十分危险的禁忌法术，,,,
,500003,,这<color=#bd4104>乌迪尔</color>一旦感受到自己<color=#bd4104>手下战败</color>时的怨气，<br>他就能<color=#bd4104>增强</color>自己的<color=#bd4104>各种能力</color>，来对抗入侵者。,,,
,500004,,但是如果……你们能<color=#bd4104>绕开</color>这些手下，<br>直接和<color=#bd4104>尚未增强能力</color>的乌迪尔战斗，那样会省事很多！,,,
,500005,,顺便，巢穴中有个<color=#bd4104>宝箱</color>，里面可能会有<color=#bd4104>用得上的东西</color>。<br>请你们千万小心前往！,,,
,500006,,如果你们有足够的实力<color=#bd4104>扫清</color>这个巢穴，为被他们<br>夺走性命的人报仇，我愿意给你们一些<color=#bd4104>额外的奖励</color>！,,,
,500501,？？？,不觉得我们的这次邂逅是命运的结果吗，<br>哈扎克先生。,,,
,500502,,可恶擅自闯入哥布林巢穴伤害我同伴还要找什<br>么冠冕堂皇的借口！,,,
,500503,？？？,亲爱的哈扎克先生，你显然是误会我了~<br>我是听说这里有好玩的东西~才来的哦~,,,
,500504,？？？,令我热血沸腾的，能变得更强的东西……,,,
,500505,,夜崎隐你……你到底想要什么……,,,
,500506,,啊，可是你的手下太弱了，只会啊啊啊的瞎喊<br>乱跑，我玩得一点也不高兴！,,,
,500507,,手下这么无聊，作为首领的你当然要负起责任。<br>以死谢罪，你觉得这个主意怎么样啊？,,,
,500508,哈扎克,大人……这颗蕴含强大力量的风车魔力<br>石，我，我把它给你！求求你放了我！,,,
,500509,西蒙,是魔力石！！！果然是这个家伙偷的！<br>我要把它拿回来！！！,,,
,500510,爱琳娜,回来！西蒙！！！<br>这个变态看起来不好对付！,,,
,500601,夜崎隐,呵呵呵~你的实力又增强了呢~<br>真是有趣~,,,
,500602,西蒙,我哥哥在哪里！,,,
,500603,夜崎隐,兰奇？我不告诉你哦~<br>除非……你变得更强大，我的小果实~,,,
,500604,,嗯呵~今天我很开心哟，小果实~至于这个东西嘛~跟我想<br>的一点也不一样，给你们好啦~,,,
,500605,夜崎隐,我的小果实，你要好好长大！我很期待啊~,,,
,505601,,咳咳……大家没事吧？,,,
,505602,,我们没事！倒是那个哥布林，你想跑去哪里？<br>想从我的眼皮底下溜走？,,,
,505603,,啊啊啊别过来东西都还给你们别过来！,,,
,506001,,大姐头！什么情况？这群哥布林怎么又突然<br>发疯了！,,,
,506002,,看来是刚刚的战斗，又让他们受到了惊吓！,,,
,509901,,这些哥布林暂时冷静下来了，不过他们的心灵受到了<br>严重创伤。<color=#bd4104>一旦再次进行战斗，他们又会陷入疯狂。</color>,,,
,509902,,等到那时候，我们就直接用武力震慑他们。<br>打得他们不敢再发疯。,,,
,515401,,那边有个宝箱，我们要不要过去看看？<br>或许鱼骨笛被藏在里面……,,,
,515501,,我真是太幸运了，这个箱子里的东西<br>对我们超有帮助，我们快点使用吧。,,,
