,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,1230101,,<align="center">帝国B级通缉犯：<color=#bd4104>沙海苍鹰伊妮</color></align><br><align="center">因危害他人生命等6项罪名关押于卡诺萨监狱，已越狱</align>,,,
,1230401,,<align="center">帝国B级通缉犯：<color=#bd4104>锋锐刺刃丹尼尔</color></align><br><align="center">因危害他人生命关押于卡诺萨监狱，已越狱</align>,,,
,1231701,,<align="center">帝国<color=#bd4104>B+级</color>通缉犯：<color=#bd4104>战魂统领马修</color></align><br><align="center"> 参与袭击卡诺萨城事件，打伤了大量护卫</align>,,,
,1231901,,<align="center">帝国B级通缉犯：<color=#bd4104>爆炎男爵罗德森</color></align><br><align="center">因恶意袭击镇民被关押于卡诺萨监狱，已越狱</align>,,,
,1232601,,<align="center">帝国<color=#bd4104>B+级</color>通缉犯：<color=#bd4104>狰狞鬼面德尔格</color></align><br><align="center">参与袭击卡诺萨城事件，担任袭击军团头领</align>,,,
,1234402,,确实是真的，不过她花了50万金币购买炼金素材，结果就<br>炼出了20万价格的金块，真是太失败了。,,,
,1237601,,<align="center">B级通缉犯：<color=#bd1011>武装劫掠者兰迪</color></align><br><align="center">冒险者营地屡屡遭袭，请求支援！</align>,,,
,1237701,,<align="center">帝国<color=#bd1011>B+</color>级通缉犯<color=#bd1011>宿命穿刺者艾斯</color></align><br><align="center">参与袭击卡诺萨城事件，击败数名守</align>,,,
,1237801,,<align="center">帝国B级通缉犯：<color=#bd1011>荒漠战神肖恩</color></align><br><align="center">追捕四蹄神部下</align>,,,
,1237802,,这家伙我听说过，他的斧头是用黄金做的，啧啧啧。,,,
,1237901,,<align="center">B级通缉犯：<color=#bd1011>邪恶研究者伊文</color></align><br><align="center">三月边陲出现危险人士，意图研究黑魔法！</align>,,,
,1238001,,<align="center">帝国B级通缉犯：<color=#bd1011>腐蚀毒蜂德琳</color></align><br><align="center">追捕蜘蛛女王手下</align>,,,
,1238101,,<align="center"><color=#bd1011>B+</color>级通缉犯：<color=#bd1011>暗鸦领主艾因</color></align><br><align="center">魔族将领征召部下预谋占领三月边陲，速来！</align>,,,
,1238201,,<align="center">B+级通缉犯：<color=#bd1011>瘟疫传播者柏格</color></align><br><align="center">月神森林出现瘟疫传播者，丧尸蔓延危机！</align>,,,
,1238301,,<align="center">B级通缉犯：<color=#bd1011>月夜诡蝠桑德拉</color></align><br><align="center">发狂魔物惊现月神森林，请求援助！</align>,,,
,1238302,,上面居然说它能吸收月光来获得力量，<br>内部的原理看来值得研究一下。,,,
,1238401,,<align="center">帝国B级通缉犯：<color=#bd1011>森林领主托尔斯</color></align><br><align="center">危险人士现身月神森林，请求支援！</align>,,,
,1238501,,<align="center">帝国B级通缉犯：<color=#bd1011>雾隐猎手莉莉安</color></align><br><align="center">追捕蜘蛛女王的部下</align>,,,
,1238601,,<align="center">帝国B级通缉犯：<color=#bd1011>鬼魅魔蛛贝斯</color></align><br><align="center">追捕四蹄神部下</align>,,,
,1238701,,<align="center">B级通缉犯：<color=#bd1011>巨熊领主提坦</color></align><br><align="center">暴躁魔物在永夜森林游荡，请求援助！</align>,,,
,1238801,,<align="center">B级通缉犯：<color=#bd1011>夜雾巨人巴伦</color></align><br><align="center">冒险者营地屡屡遭袭，请求支援！</align>,,,
,1238901,,<align="center">B级通缉犯：<color=#bd1011>幻雾狂魔伯尼</color></align><br><align="center">告急！危险魔物袭击冒险者营地！</align>,,,
,1239001,,<align="center">帝国B级通缉犯：<color=#bd1011>灾祸舞动者雅丽</color></align><br><align="center">神秘人物现身迷雾森林，数人遇害！</align>,,,
,1239002,,上面居然说看过她舞蹈的人都会受到诅咒。<br>不过，我可不信这种东西！,,,
,1239101,,<align="center">B级通缉犯：<color=#bd1011>岩窟食人魔布尔</color></align><br><align="center">危险人士现身三月边陲，速来！</align>,,,
,1239201,,<align="center">帝国B级通缉犯：<color=#bd1011>飞翼魔鹰黛西</color></align><br><align="center">追捕四蹄神部下</align>,,,
,1239301,,<align="center">B级通缉犯：<color=#bd1011>狂热复仇者克罗</color></align><br><align="center">暴徒多次恶意伤人，请求制止！</align>,,,
,1239401,,<align="center">帝国B级通缉犯：<color=#bd1011>叶刃毒蜂佩丝</color></align><br><align="center">追捕蜘蛛女王手下</align>,,,
,1239501,,<align="center">帝国<color=#bd1011>B+</color>级通缉犯：<color=#bd1011>白银惩戒者奥布</color></align><br><align="center">高危罪犯出逃，重金悬赏！</align>,,,
,1239601,,<align="center">帝国B级通缉犯：<color=#bd1011>月冥女巫菲丽丝</color></align><br><align="center">灵巫鸢尾成员，代号白鸢尾</align>,,,
,1239701,,<align="center">帝国B级通缉犯：<color=#bd1011>恐惧战魂阿尔奇</color></align><br><align="center">黑魔法修炼者现身永夜森林</align>,,,
,1239801,,<align="center">帝国B级通缉犯：<color=#bd1011>泥沼蝎王班奈特</color></align><br><align="center">追捕蜘蛛女王手下</align>,,,
,1239901,,<align="center">帝国B级通缉犯：<color=#bd1011>熔火战骑凯文</color></align><br><align="center">追捕四蹄神部下</align>,,,
,1240001,,<align="center">帝国B级通缉犯：<color=#bd1011>地穴石魔波特</color></align><br><align="center">冒险者营地屡屡遭袭，请求支援！</align>,,,
,1240002,,哦？上面说它的力量巨大无比，无人能敌。<br>我倒要看看能有多大本事。,,,
,1240101,,<align="center"><color=#bd1011>B+</color>级通缉犯：<color=#bd1011>不死追寻者班森</color></align><br><align="center">发现有人研究禁忌法术，请求制止</align>,,,
,1240201,,<align="center">帝国<color=#bd1011>B+</color>级通缉犯：<color=#bd1011>毁灭践踏者巴顿</color></align><br><align="center">追捕四蹄神干部</align>,,,
,1240202,,大姐头你看，<br>上面说他的破坏力非常惊人，看来是个厉害的对手！,,,
,1240301,,<align="center">帝国B级通缉犯：<color=#bd1011>苦痛荆棘塞拉</color></align><br><align="center">追捕玫瑰团成员</align>,,,
,1240401,,<align="center">帝国B级通缉犯：<color=#bd1011>天灾使魔洛特</color></align><br><align="center">危险魔物游荡迷雾森林，请求支援！</align>,,,
,1240501,,<align="center">B级通缉犯：<color=#bd1011>狂暴战熊安迪</color></align><br><align="center">讨伐危险魔物</align>,,,
,1240601,,辛苦了，这是任务的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1240701,,给，这是属于你们的奖励。<br>联盟还有新的悬赏任务，快看下吧。,,,
,1240801,,欢迎回来，结果如何？,,,
,1240803,, 『黄金有着吸引一切的魔力。』<br>还要看看新的悬赏任务吗？,,,
,1240901,,辛苦了，这下周围的镇民也能安心不少了。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1241001,,感谢你们对帝国作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1241101,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1241201,,欢迎回来，你们看上去很虚弱，发生了什么事吗？,,,
,1241202,,虽然战斗的时间很短，<br>不过温丽大小姐和大姐头还是感冒了。,,,
,1241203,,然而我，一点事都没有。<br>我让她们多喝点热水，可是她们好像完全不想听……,,,
,1241303,, 『知识取决于不懈的研究。』不愧是温丽呢。<br>还要看看新的悬赏任务吗？,,,
,1241401,,感谢你们对帝国作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1241501,,辛苦了，这是任务的赏金。<br>还要领取其他的悬赏任务吗？,,,
