,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,691801,,昨天的那个坐标点就是这里，但这里已经废弃了很久。我也是用了很多办法才打开它的……,,,
,691802,,具体的不细谈，我还要继续执勤。我会替你们留一下周边情况，不过你们要快点，留给你们的时间并不是很宽裕。,,,
,691803,,好难闻，到处都是刺鼻的腐朽味道。这里看起来是个研究室吧？<br>奇怪，皇宫地下怎么会有研究室？,,,
,691804,,大小姐，你先忍忍吧，我们赶快找找有没有线索……,,,
,692003,,这是用魔法密文记录的手稿！为了秘密不被泄露，很多魔法师习惯使用魔法密文记录一些重要信息。,,,
,692004,,但是，每个魔法师创造出的魔法密文都不尽相同。如果想要破译的<br>话，必须找到对应的解码密文……,,,
,692006,,这些手稿被人为烧毁了，而且许多字迹都被抹去了……不过还是能依稀看到一些信息。,,,
,692007,,现在在这里瞎猜也没用，先把这堆东西收起来。再找找有没有其他线索吧。,,,
,692101,,7.11。32号注入████1天█，████异变……400％……强度……<br>体能██████,,,
,692202,,这些零碎的片断似乎透露出一些不得了的信息……我们赶紧再找找还没有其他线索吧。,,,
,702201,,（异变？暗黑？……我好像在哥哥的记录本里看到过……哥哥会和这<br>    些有关系吗？）,,,
,702202,,这些资料太零散了，感觉什么也没说清楚。继续往里找找看，说不定会有更多发现。,,,
,702301,,这里有个奇怪的屏障，把路口都挡住了。温丽，你能看出什么吗？有没有办法能解开它？,,,
,702401,,按照赏金猎人的经验，这个奇怪魔法阵的背后必然是研究室内部。至于魔法嘛……,,,
,702402,,芙蕾雅家最优秀的魔法师提示：这个封印魔法阵有五个能量点，只要将它们连接起来，就能解除魔法阵的制约了。,,,
,702501,,咦？这个魔法阵非常特别，在调节一个能量点时，会影响到其他关联能量点的状态，看来要找一下它的规律。,,,
,702601,,好了，顺利解决了。真是十分精妙的魔法阵呀，要是时间宽裕，我还想好好再研究一下……现在我们继续往里找找看吧。,,,
,702701,,……那是什么？骸……骸骨？！本大小姐最讨厌这种东西了。我们抓紧时间找线索，赶紧离开这里。,,,
,702703,,话说，这里和外面真是天差地别！连骸骨都有，啧啧，怕不是发生了什么大事吧。,,,
,702704,,不过，这研究地点也太敏感了吧，居然敢建在皇宫地下。我有个大胆的猜想，这研究室的主人怕不是……,,,
,702705,,爱琳娜姐姐，没有证据前，有些推测不能随便下结论的……看！那里还有一些手稿！,,,
,702901,,7.15。██人█████不██████几率<br>渺茫……魔████力██……不适用……███！！,,,
,703801,,源计划……7250……吗？源计划是什么？7250该不会是次数吧？他们在研究什么？暗黑力量？感觉谜团越来越多……,,,
,703802,,这里进行的研究，似乎比想象中还要严重……我们继续往里再找找<br>看，有没有更多的手稿。,,,
,704002,,臭小子，一惊一乍的吓我一跳！要不是我温柔可亲，现在就打你了！诶，还真是纸张，你不说我还以为就是个泥团。,,,
,704003,,看上去像是日记？居然被人故意以这么隐蔽的方式隐藏。本大小姐的直觉告诉我，这里面一定有重要信息！,,,
,704004,《实验日记》,7.25。突然收到通知，把所有实验体原地封存，然后立即撤离。<br>而且，要去的地方湿哒哒的，真不知道自己能不能适应。,,,
,704005,,这个日记居然没有用密文撰写，看起来像是自话自说的随笔。而且，撤离？是搬离这里吗？,,,
,704101,《实验日记》,7.26。搬离得太匆忙了，许多实验器材和研究报告都来不及整理。希望，不会落下什么东西吧，不然绝对会被惩罚的。,,,
,704102,,啧啧啧，看来我们之前找到的那些手稿是匆忙间落下的……能有什么急事，让他们这么紧张？不简单。,,,
,704201,,除了这些零散的实验日记以外，还有一些用魔法密文书写的手稿。,,,
