,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数,日配对白内容
,1213401,,前几天，有一伙人夺取了一艘飞空艇前往了鲸脊岛。根据被击伤的船员提供的信息，我们认为那伙人可能是一伙被通缉了的盗墓贼。,,,,前几天，有一伙人夺取了一艘飞空艇前往了鲸脊岛。根据被击伤的船员提供的信息，我们认为那伙人可能是一伙被通缉了的盗墓贼。
,1213402,,无论他们是谁，请你们找到他们。把他们抓捕归案。,,,,无论他们是谁，请你们找到他们。把他们抓捕归案。
,1213501,,老大，藏宝图说的真是这儿？咱们在地下黑市买这张地图可花了不少钱，要是亏本了，连回去的路费都不够啊。,,,,老大，藏宝图说的真是这儿？咱们在地下黑市买这张地图可花了不少钱，要是亏本了，连回去的路费都不够啊。
,1213502,,放心，相信我。我经手的文物那么多，还会认错真假不成？,,,,放心，相信我。我经手的文物那么多，还会认错真假不成？
,1213601,,可恶，这些家伙……好强…… （盗墓贼被西蒙一行人一网打尽。）,,,,可恶，这些家伙……好强…… （盗墓贼被西蒙一行人一网打尽。）
,1213602,,什么嘛，看你们主动出手还以为有点本事，没想到居然这么不经打。,,,,什么嘛，看你们主动出手还以为有点本事，没想到居然这么不经打。
,1213701,,培因合剂失效了，好疼……伤口疼，腮疼，全身都疼……疼啊——！,,,,培因合剂失效了，好疼……伤口疼，腮疼，全身都疼……疼啊——！
,1213801,,西蒙，龟族部落发来联络，扬博士的实验生物发狂了！它们突破了深海实验室的封锁，对龟族部落造成了威胁。请赶快过去阻止他们！,,,,西蒙，龟族部落发来联络，扬博士的实验生物发狂了！它们突破了深海实验室的封锁，对龟族部落造成了威胁。请赶快过去阻止他们！
,1213802,,扬博士这家伙，就算被捕了还能给人添麻烦。事不宜迟，我们现在就过去看看。,,,,扬博士这家伙，就算被捕了还能给人添麻烦。事不宜迟，我们现在就过去看看。
,1213901,,疼……啊…… （深海巨魔雷迪最终倒下，失去了意识。）,,,,疼……啊…… （深海巨魔雷迪最终倒下，失去了意识。）
,1214001,,帝国商会那边发来委托，希望有赏金猎人能够前往鲸脊岛，采集岛上的珊瑚用于珠宝制作。这个委托能拜托你们吗？,,,,帝国商会那边发来委托，希望有赏金猎人能够前往鲸脊岛，采集岛上的珊瑚用于珠宝制作。这个委托能拜托你们吗？
,1214002,,行，我们正好去过那儿，这个委托就交给我们吧。,,,,行，我们正好去过那儿，这个委托就交给我们吧。
,1214101,,奇怪了，这些珊瑚和之前在三女神码头看到的没什么区别。温丽，你有察觉到什么差异吗？,,,,奇怪了，这些珊瑚和之前在三女神码头看到的没什么区别。温丽，你有察觉到什么差异吗？
,1214201,,龟族长老罗希发现最近他们的储备粮莫名变少，怀疑是有谁偷拿了。他们发来委托，希望能找到那个小偷。这委托就交给你们了。,,,,龟族长老罗希发现最近他们的储备粮莫名变少，怀疑是有谁偷拿了。他们发来委托，希望能找到那个小偷。这委托就交给你们了。
,1214202,,好，我这就去调查一下。,,,,好，我这就去调查一下。
,1214301,,这个位置能够看到进出粮仓的人，我们就在这里等着小偷出现吧。,,,,这个位置能够看到进出粮仓的人，我们就在这里等着小偷出现吧。
,1214401,,呵呵呵呵，多亏了扬博士的改造，我才能顺利溜进来。 不过，除了螺肉干就是海草干，龟族就不能多钓几条鱼吗？,,,,呵呵呵呵，多亏了扬博士的改造，我才能顺利溜进来。 不过，除了螺肉干就是海草干，龟族就不能多钓几条鱼吗？
,1214402,,原来是扬博士的实验生物干的。放下你偷走的东西！,,,,原来是扬博士的实验生物干的。放下你偷走的东西！
