,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,504101,,芙蕾雅杰出的法师提醒：<color=#bd4104>『魔物背部的防御总是比较弱』，</color>这是可以利用的技巧，别忘了！,,,
,504102,,大小姐，你还忘了一点：<color=#bd4104>『发动偷袭可以优先攻击，并且还能获得额外的奥义值』。</color>,,,
,504203,,小子，你是来帮她报仇的？那就让我送你去地狱陪她吧！,,,
,504401,,……这就是由莉的鱼骨笛吧……我们回去吧……,,,
,515301,,哼，你的实力还不错嘛……不过接下来换本大小姐先攻击，这些魔物最怕的就是魔法攻击了！,,,
,515902,,说不定我们要找的鱼骨笛就在里面呢！赶快去看看吧！,,,
,516501,,看，魔物死后，留下了<color=#bd4104>狂暴精魄</color>，魔法书上说，它可以让<br>战斗力大大提升。,,,
,516502,,那还等什么！饿狼巢穴如此危险，狂暴精魄一定能对我们有所帮助！,,,
,627202,,不，那样会打草惊蛇。你看，这些魔物有特定的视野范围，我们只要避开它，便可轻松通过了。,,,
,627301,,西蒙，你看那边！专门派人看守宝箱，看来里面藏着重要的东西啊。贸然出手会打草惊蛇，不如我们偷袭他吧。,,,
