,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,691801,6918,1,102,-1,0,-1,0,102,0,0,1
,691802,6918,2,102,-1,0,-1,0,102,0,0,1
,691803,6918,3,201,-1,0,-1,0,201,100205,0,1
,691804,6918,4,101,101,0,-1,0,201,100205,0,1
,692001,6920,1,3860,-1,0,-1,0,-1,0,0,1
,692002,6920,2,301,-1,0,-1,0,301,100306,0,1
,692003,6920,3,201,201,100220,-1,0,301,0,0,1
,692004,6920,4,201,201,100205,-1,0,301,0,0,1
,692005,6920,5,101,201,100205,-1,0,101,100112,0,1
,692006,6920,6,201,201,100206,-1,0,101,100112,0,1
,692007,6920,7,301,201,100206,-1,0,301,0,0,1
,692101,6921,1,3861,-1,0,-1,0,-1,0,0,1
,692102,6921,2,201,201,100206,-1,0,-1,0,0,1
,692201,6922,1,3862,-1,0,-1,0,-1,0,0,1
,692202,6922,2,201,201,100206,-1,0,-1,0,0,1
,702201,7022,1,101,101,100109,-1,0,-1,0,0,1
,702202,7022,2,201,101,100109,-1,0,201,0,0,1
,702203,7022,3,201,101,100109,-1,0,201,0,0,1
,702301,7023,1,101,101,100109,-1,0,-1,0,0,1
,702401,7024,1,301,-1,0,-1,0,301,0,0,1
,702402,7024,2,201,201,100204,-1,0,301,0,0,1
,702501,7025,1,201,201,100205,-1,0,-1,0,0,1
,702601,7026,1,201,201,100204,-1,0,-1,0,0,1
,702701,7027,1,201,-1,0,-1,0,201,100219,0,1
,702702,7027,2,101,101,0,-1,0,201,100219,0,1
,702703,7027,3,301,101,0,-1,0,301,100302,0,1
,702704,7027,4,301,101,0,-1,0,301,100302,0,1
,702705,7027,5,201,-1,0,-1,0,201,100209,0,1
