,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,103601,1036,1,3098,3098,0,-1,0,-1,0,0,1
,103701,1037,1,3048,3048,0,-1,0,-1,0,0,1
,103801,1038,1,3048,3048,0,-1,0,-1,0,0,1
,103901,1039,1,3048,3048,0,-1,0,-1,0,0,1
,104001,1040,1,3044,3044,0,-1,0,-1,0,0,1
,104101,1041,1,3044,3044,0,-1,0,-1,0,0,1
,104201,1042,1,3044,3044,0,-1,0,-1,0,0,1
,104301,1043,1,3052,3052,0,-1,0,-1,0,0,1
,104401,1044,1,3052,3052,0,-1,0,-1,0,0,1
,104501,1045,1,3052,3052,0,-1,0,-1,0,0,1
,104901,1049,1,3061,3061,0,-1,0,-1,0,0,1
,105001,1050,1,3061,3061,0,-1,0,-1,0,0,1
,105101,1051,1,3061,3061,0,-1,0,-1,0,0,1
,105201,1052,1,3070,3070,0,-1,0,-1,0,0,1
,105301,1053,1,3070,3070,0,-1,0,-1,0,0,1
,105401,1054,1,3070,3070,0,-1,0,-1,0,0,1
,105501,1055,1,3069,3069,0,-1,0,-1,0,0,1
,105601,1056,1,3069,3069,0,-1,0,-1,0,0,1
,105701,1057,1,3069,3069,0,-1,0,-1,0,0,1
,105801,1058,1,3095,3095,0,-1,0,-1,0,0,1
,105901,1059,1,3095,3095,0,-1,0,-1,0,0,1
,106001,1060,1,3095,3095,0,-1,0,-1,0,0,1
,106101,1061,1,3096,3096,0,-1,0,-1,0,0,1
,106201,1062,1,3096,3096,0,-1,0,-1,0,0,1
,106301,1063,1,3096,3096,0,-1,0,-1,0,0,1
,106401,1064,1,3186,3186,0,-1,0,-1,0,0,1
,106501,1065,1,3186,3186,0,-1,0,-1,0,0,1
