,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数,日配对白内容
,697001,,外面看起来黑漆漆的，但里面居然灯火通明，就像是什么黑心小作坊一样……这里面一定有问题！,,,,
,697002,,是有猫腻。如果仔细查查，说不定能查到巨额黑款。不过，这些烛台太亮了，很容易暴露我们……我们得想个办法偷偷潜进去……,,,,
,697003,,我有办法！随处可见的烛台虽然让哥布林巡逻的视野扩大了。但是，只要我在烛台上覆盖一层遮障魔法，就可以减弱烛火的光照范围。,,,,
,697004,,我们可以趁着光线微弱的时候，在哥布林看不见的角落里隐秘前进。,,,,
,697005,,行，你俩跟着我。我们先去搜集些证据，看看这些哥布林到底在搞什么鬼。,,,,
,697101,,还别过去。证据还没找齐，现在过去只会打草惊蛇。,,,,
,697201,,大姐头，这里有好几沓旧报纸！,,,,
,697202,哥布林头条新闻,报社多日蹲点爆料！泰雷午夜出入皇宫，看似巡逻实则幽会贵族女眷，两人还在花园干起了某些不可描述之事！禁卫军纪律形同虚设？！,,,,
,697203,哥布林头条新闻,自赫丽女王上任以来，特罗德频频干涉帝国要事，排挤其它家族。山雨欲来风满楼，难道，特罗德是要带领魔法议会掌控帝国实权？,,,,
,697204,,对！这就是前段时间在卡诺萨城流传的报纸！里面的很多内容都是在造谣！然而，很多镇民却对此深信不疑，只要解释就是掩饰。,,,,
,697205,,利用群众不了解真相的空白，曲解事实，带动流言风向……这样的做法实在是可恶！,,,,
,697301,,唔……这里有一堆废纸团……咦？不对！把它们展开后里面有内容！,,,,
,697302,废稿,自律联盟人事调动异常，不知意欲何为，或有阴谋酝酿？<br>——批注：重写！我们要的是针砭时弊，要“内容”而非猜测！,,,,
,697303,废稿,自律联盟人事调动异常，铁臂安道夫深夜会见帝国高管。乌塔会长地位不保？——批注：继续润色深挖人们想看的点，可适度编撰。,,,,
,697304,,啧……这写稿套路，润色什么的说白了不就是泼脏水吗？不简单，这看上去不是普通报纸挖新闻，而是有针对性质的恶意诋毁。,,,,
,697401,,这里面藏着本账本！,,,,
,697402,财物账本[内部版],5颗黑曜宝石  ——1条自律联盟黑料<br>10颗绿宝石玛瑙翡翠 ——3篇欧斯家族洗白文,,,,
,697403,财物账本[内部版],8000枚金币 ——降低帝国禁卫军在群众中的影响力<br>7颗水晶碎钻 ——煽动敌对情绪,,,,
,697404,,呦呵，意外收获！这账本里的信息量很大嘛！哥布林收黑钱干坏事这事没跑了……,,,,
,697405,,你们看，这个账本下方还贴着一张纸条！,,,,
,697406,神秘留言,致冒险者：<br>嗯哼，巢穴里的秘密你们也都知道了吧~不可以不曝光哦！<br>                                                                                       ——MRJ,,,,
,697407,,又是这个标记“MRJ”，和卷轴里的一模一样……这些信息到底是谁留的？那人既然知道这里的一切，为什么要引导别人来揭发……,,,,
,697408,,大概是不方便露面吧。会在黑市卖信息的人多少都有些秘密，这倒不必深究。,,,,
,697501,,根据我们搜寻到的线索来看，和我们在外面推测的一样，头条哥布林收黑钱散播谣言！这里就是他们的黑心报社窝点！,,,,
,697502,,而且，如果我猜的没错，卷轴里所谓的秘密宝藏，指的就是这个~账本上记录的脏钱……哇哦，想想就激动！,,,,
,697503,,走吧，现在证据有了，抓人！,,,,
,697601,,你……你们是谁？！怎么闯进来的！！糟糕，必须赶紧把那些转移……,,,,
,697602,,怎么，是想转移这个吗？（拿出账本在哥布林眼前晃了晃。）<br>这一路走来，洞穴里藏着的那些猫腻，我们早就了解得一清二楚了。,,,,
,697603,,……（脸色一变，转身就想逃跑。）,,,,
,697604,,西蒙，抓住他！,,,,
,728001,,放开我，快放开我！！我要去告你们非法侵入！！！！,,,,
,728002,,去啊。等我们把你写的那些脏稿还有幕后交易的凭据、贿赂都交给帝国，你猜猜，究竟是谁被关起来呢？,,,,
,728003,,你……你无耻！我只是将事实曝光给镇民们，说出真相而已！虽……虽然收了钱，可我是客观公正的！这是小编的基本素养！,,,,
,728004,,小编？你根本不配！收黑钱散播谣言，毫无职业道德！,,,,
,728005,,你们要学会从另一个角度看世界！双方势力竞争是很正常的事！我现在是在促进矛盾，增加……#@￥%（被爱琳娜用纸团堵住了嘴。）,,,,
,728006,,闭嘴吧，三观不正歪理一堆。西蒙温丽我们走。只要把他押送回去，将这件事曝光……哈哈，我看到佣金在朝我招手！感谢卷轴！,,,,
