,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
备注,索引id,强制名称,对白内容,第一个按钮文本,第二个按钮文本,action的文本参数
,517203,,不想死的话，都给老子放机灵点！如果抓不住精灵公主，拿到圣<br>界要的东西，他们不放过我，我就先拖你们陪葬！,,,
,517204,,是，老大！,,,
,517205,,他们，他们竟然叛变了？！各位，如果可以，我们最好避免与<br>叛军交锋，免得浪费时间。,,,
,1290701,,站住，没有邀请函不得入内。,,,
,1290702,,（西蒙连忙出示邀请函，之后又经历一番严格的检查与<br>盘问，众人才被允许进入风沙堡。）,,,
,1290703,,树心城已封印数月，可我们还没有找到解开封印的方法……<br>难道真的要等预言中的森林之子来拯救我们？,,,
,1290704,,人类怎么可能拯救我们？我看这次命运之光的指引出错了。<br>解开时光魔法的封印，还是请教永夜的那位大法师吧。,,,
,1290705,,劳伦斯长老，命运之光的指引从不出错，我相信这位森林<br>之子能为我们带来转机。,,,
,1290706,,公主！您平安无事真是太好了，愿您如常青树一样健康。,,,
,1290707,,让各位长老担心了。这位黄发少年名为西蒙，得到了泰坦之<br>魂的认证，我想他就是命运之光预言之人。,,,
,1290708,,让开让开，我看看，不是冒牌的吧？人类也不是没做过这样<br>的事情。,,,
,1290709,,呃……森林之子什么的我不知道，我是收到邀请函，代表<br>罗兰帝国而来的。森林部落到底发生了什么？,,,
,1290710,,呵，要不是命运之光的指引，我们怎么会邀请人类。<br>事情是这样的……,,,
,1290711,,（当众人聚精会神听长老们讲述事情经过时，大门被一脚<br>踹开，一枚巨型飞镖划破空气，直逼西蒙。）,,,
,1290801,,公主，你们快走！我们来对付他们。,,,
,1290802,,这……好，你们自己小心！,,,
