,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32,int32
,indexId,Id,Index,talkId,Leftid,leftFace,Midid,midFace,Rightid,rightFace,voiceId,IsSkip
备注,,对白ID,下标,说话者,左半身像，填写NPCid,左边表情编号,中间半身像,中间表情,右半身像，填写NPCid,右边表情编号,配音ID,1：能跳过 0：不能跳过（默认不能跳过）
,709501,7095,1,112,-1,0,-1,0,112,0,0,1
,709502,7095,2,101,101,100104,-1,0,112,0,0,1
,709601,7096,1,9999,-1,0,-1,0,9999,260001,0,1
,709602,7096,2,301,301,0,-1,0,101,260001,0,1
,709603,7096,3,112,301,0,-1,0,112,0,0,1
,709604,7096,4,101,101,0,-1,0,112,0,0,1
,709701,7097,1,301,-1,0,-1,0,301,100304,0,1
,709702,7097,2,201,201,100209,-1,0,301,100304,0,1
,709703,7097,3,112,201,100209,-1,0,112,0,0,1
,710301,7103,1,3526,-1,0,-1,0,3526,0,0,1
,710302,7103,2,201,201,100209,-1,0,3526,0,0,1
,710401,7104,1,9999,-1,0,-1,0,9999,263001,0,1
,710402,7104,2,301,101,0,-1,0,301,100305,0,1
,710403,7104,3,101,101,100105,-1,0,301,100305,0,1
,710501,7105,1,101,101,100106,-1,0,-1,0,0,1
,710601,7106,1,201,201,100205,-1,0,-1,0,0,1
,710701,7107,1,301,301,100305,-1,0,-1,0,0,1
,710801,7108,1,101,101,100109,-1,0,-1,0,0,1
,710901,7109,1,101,101,100106,-1,0,-1,0,0,1
,711101,7111,1,9999,-1,0,-1,0,9999,269001,0,1
,711201,7112,1,9999,-1,0,-1,0,9999,246001,0,1
,711301,7113,1,9999,-1,0,-1,0,9999,220001,0,1
,719301,7193,1,9999,9999,245002,-1,0,-1,0,0,1
,719401,7194,1,9999,-1,0,-1,0,9999,237001,0,1
